"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"ROTAC","PUBLISHED","2018","AFR","WB_LI","LBR","75","75.00000","","",""
"WHS4_100","PUBLISHED","2003","AFR","WB_LI","LBR","35","35.00000","","",""
"WHS4_129","PUBLISHED","2013","AFR","WB_LI","LBR","80","80.00000","","",""
"WHS4_543","PUBLISHED","2001","AFR","WB_LI","LBR","73","73.00000","","",""
"WHS4_543","PUBLISHED","2015","AFR","WB_LI","LBR","87","87.00000","","",""
"WHS4_544","PUBLISHED","2003","AFR","WB_LI","LBR","49","49.00000","","",""
"WHS4_544","PUBLISHED","2014","AFR","WB_LI","LBR","62","62.00000","","",""
"WHS8_110","PUBLISHED","2016","AFR","WB_LI","LBR","80","80.00000","","",""
"WHS4_100","PUBLISHED","1996","EMR","WB_UMI","LBY","96","96.00000","","",""
"WHS4_100","PUBLISHED","2010","EMR","WB_UMI","LBY","98","98.00000","","",""
"WHS4_100","PUBLISHED","2019","EMR","WB_UMI","LBY","73","73.00000","","",""
"WHS4_117","PUBLISHED","2009","EMR","WB_UMI","LBY","98","98.00000","","",""
"WHS4_129","PUBLISHED","2012","EMR","WB_UMI","LBY","98","98.00000","","",""
"WHS4_543","PUBLISHED","1981","EMR","WB_UMI","LBY","78","78.00000","","",""
"WHS4_543","PUBLISHED","2004","EMR","WB_UMI","LBY","99","99.00000","","",""
"WHS4_543","PUBLISHED","2015","EMR","WB_UMI","LBY","99","99.00000","","",""
"WHS4_544","PUBLISHED","1984","EMR","WB_UMI","LBY","81","81.00000","","",""
"WHS4_544","PUBLISHED","1998","EMR","WB_UMI","LBY","95","95.00000","","",""
"WHS4_544","PUBLISHED","2007","EMR","WB_UMI","LBY","98","98.00000","","",""
"WHS4_544","PUBLISHED","2018","EMR","WB_UMI","LBY","73","73.00000","","",""
"WHS8_110","PUBLISHED","2001","EMR","WB_UMI","LBY","93","93.00000","","",""
"WHS8_110","PUBLISHED","2010","EMR","WB_UMI","LBY","98","98.00000","","",""
"WHS4_100","PUBLISHED","1980","AMR","WB_UMI","LCA","56","56.00000","","",""
"WHS8_110","PUBLISHED","1993","AFR","WB_LMI","COM","56","56.00000","","",""
"WHS8_110","PUBLISHED","1995","AFR","WB_LMI","COM","69","69.00000","","",""
"WHS8_110","PUBLISHED","2010","AFR","WB_LMI","COM","72","72.00000","","",""
"WHS8_110","PUBLISHED","2012","AFR","WB_LMI","COM","85","85.00000","","",""
"WHS4_100","PUBLISHED","2011","AFR","WB_LMI","CPV","90","90.00000","","",""
"WHS4_117","PUBLISHED","2010","AFR","WB_LMI","CPV","98","98.00000","","",""
"WHS4_117","PUBLISHED","2011","AFR","WB_LMI","CPV","90","90.00000","","",""
"WHS4_129","PUBLISHED","2019","AFR","WB_LMI","CPV","97","97.00000","","",""
"WHS4_543","PUBLISHED","2001","AFR","WB_LMI","CPV","96","96.00000","","",""
"WHS4_544","PUBLISHED","1995","AFR","WB_LMI","CPV","89","89.00000","","",""
"WHS4_544","PUBLISHED","2012","AFR","WB_LMI","CPV","94","94.00000","","",""
"WHS4_544","PUBLISHED","2015","AFR","WB_LMI","CPV","93","93.00000","","",""
"WHS8_110","PUBLISHED","1995","AFR","WB_LMI","CPV","85","85.00000","","",""
"WHS8_110","PUBLISHED","1997","AFR","WB_LMI","CPV","83","83.00000","","",""
"WHS8_110","PUBLISHED","2012","AFR","WB_LMI","CPV","91","91.00000","","",""
"WHS4_100","PUBLISHED","1981","AMR","WB_UMI","CRI","85","85.00000","","",""
"WHS4_100","PUBLISHED","2013","AMR","WB_UMI","CRI","95","95.00000","","",""
"WHS4_117","PUBLISHED","2006","AMR","WB_UMI","CRI","88","88.00000","","",""
"WHS4_117","PUBLISHED","2009","AMR","WB_UMI","CRI","87","87.00000","","",""
"WHS4_129","PUBLISHED","2001","AMR","WB_UMI","CRI","89","89.00000","","",""
"WHS4_129","PUBLISHED","2002","AMR","WB_UMI","CRI","93","93.00000","","",""
"WHS4_129","PUBLISHED","2019","AMR","WB_UMI","CRI","94","94.00000","","",""
"WHS4_544","PUBLISHED","1987","AMR","WB_UMI","CRI","92","92.00000","","",""
"WHS4_544","PUBLISHED","1988","AMR","WB_UMI","CRI","87","87.00000","","",""
"WHS4_544","PUBLISHED","1990","AMR","WB_UMI","CRI","95","95.00000","","",""
"WHS4_544","PUBLISHED","2004","AMR","WB_UMI","CRI","90","90.00000","","",""
"WHS4_544","PUBLISHED","2005","AMR","WB_UMI","CRI","91","91.00000","","",""
"WHS4_544","PUBLISHED","2007","AMR","WB_UMI","CRI","89","89.00000","","",""
"WHS8_110","PUBLISHED","1982","AMR","WB_UMI","CRI","87","87.00000","","",""
"WHS4_100","PUBLISHED","2001","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS4_100","PUBLISHED","2002","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_100","PUBLISHED","2018","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_117","PUBLISHED","1994","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS4_117","PUBLISHED","2009","AMR","WB_UMI","CUB","96","96.00000","","",""
"WHS4_117","PUBLISHED","2011","AMR","WB_UMI","CUB","96","96.00000","","",""
"WHS4_129","PUBLISHED","2005","AMR","WB_UMI","CUB","94","94.00000","","",""
"WHS4_543","PUBLISHED","1996","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_543","PUBLISHED","2013","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_543","PUBLISHED","2014","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_543","PUBLISHED","2016","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_544","PUBLISHED","1991","AMR","WB_UMI","CUB","97","97.00000","","",""
"WHS4_544","PUBLISHED","1993","AMR","WB_UMI","CUB","97","97.00000","","",""
"WHS4_544","PUBLISHED","2008","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS8_110","PUBLISHED","1983","AMR","WB_UMI","CUB","94","94.00000","","",""
"WHS8_110","PUBLISHED","2003","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS8_110","PUBLISHED","2019","AMR","WB_UMI","CUB","99","99.00000","","",""
"PCV3","PUBLISHED","2016","EUR","WB_HI","CYP","81","81.00000","","",""
"PCV3","PUBLISHED","2018","EUR","WB_HI","CYP","81","81.00000","","",""
"PCV3","PUBLISHED","2019","EUR","WB_HI","CYP","81","81.00000","","",""
"WHS4_100","PUBLISHED","1983","EUR","WB_HI","CYP","34","34.00000","","",""
"WHS4_100","PUBLISHED","2000","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS4_100","PUBLISHED","2001","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS4_100","PUBLISHED","2003","EUR","WB_HI","CYP","98","98.00000","","",""
"WHS4_100","PUBLISHED","2018","EUR","WB_HI","CYP","99","99.00000","","",""
"WHS4_117","PUBLISHED","1991","EUR","WB_HI","CYP","20","20.00000","","",""
"WHS4_117","PUBLISHED","2006","EUR","WB_HI","CYP","93","93.00000","","",""
"WHS4_129","PUBLISHED","2018","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS4_544","PUBLISHED","1997","EUR","WB_HI","CYP","98","98.00000","","",""
"WHS4_544","PUBLISHED","2012","EUR","WB_HI","CYP","99","99.00000","","",""
"WHS4_544","PUBLISHED","2014","EUR","WB_HI","CYP","99","99.00000","","",""
"WHS8_110","PUBLISHED","1989","EUR","WB_HI","CYP","76","76.00000","","",""
"WHS4_100","PUBLISHED","1999","EUR","WB_HI","CZE","98","98.00000","","",""
"WHS4_100","PUBLISHED","2016","EUR","WB_HI","CZE","96","96.00000","","",""
"WHS4_100","PUBLISHED","2019","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS4_117","PUBLISHED","2016","EUR","WB_HI","CZE","96","96.00000","","",""
"WHS4_129","PUBLISHED","2015","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS4_543","PUBLISHED","2003","EUR","WB_HI","CZE","98","98.00000","","",""
"WHS4_544","PUBLISHED","2002","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS4_544","PUBLISHED","2019","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS8_110","PUBLISHED","1993","EUR","WB_HI","CZE","98","98.00000","","",""
"WHS8_110","PUBLISHED","1995","EUR","WB_HI","CZE","96","96.00000","","",""
"WHS8_110","PUBLISHED","2010","EUR","WB_HI","CZE","98","98.00000","","",""
"WHS8_110","PUBLISHED","2012","EUR","WB_HI","CZE","98","98.00000","","",""
"WHS4_100","PUBLISHED","1984","EUR","WB_HI","DEU","94","94.00000","","",""
"WHS4_100","PUBLISHED","1987","EUR","WB_HI","DEU","80","80.00000","","",""
"WHS4_100","PUBLISHED","2004","EUR","WB_HI","DEU","96","96.00000","","",""
"WHS4_117","PUBLISHED","2008","EUR","WB_HI","DEU","87","87.00000","","",""
"WHS4_129","PUBLISHED","1996","EUR","WB_HI","DEU","88","88.00000","","",""
"WHS4_129","PUBLISHED","1999","EUR","WB_HI","DEU","92","92.00000","","",""
"WHS4_129","PUBLISHED","2014","EUR","WB_HI","DEU","92","92.00000","","",""
"WHS4_544","PUBLISHED","1991","EUR","WB_HI","DEU","80","80.00000","","",""
"WHS8_110","PUBLISHED","1982","EUR","WB_HI","DEU","50","50.00000","","",""
"WHS8_110","PUBLISHED","1999","EUR","WB_HI","DEU","92","92.00000","","",""
"WHS8_110","PUBLISHED","2000","EUR","WB_HI","DEU","92","92.00000","","",""
"WHS8_110","PUBLISHED","2002","EUR","WB_HI","DEU","94","94.00000","","",""
"WHS8_110","PUBLISHED","2017","EUR","WB_HI","DEU","97","97.00000","","",""
"WHS8_110","PUBLISHED","2019","EUR","WB_HI","DEU","97","97.00000","","",""
"PCV3","PUBLISHED","2019","EMR","WB_LMI","DJI","85","85.00000","","",""
"WHS4_100","PUBLISHED","1998","EMR","WB_LMI","DJI","23","23.00000","","",""
"WHS4_100","PUBLISHED","2014","EMR","WB_LMI","DJI","78","78.00000","","",""
"WHS4_117","PUBLISHED","2016","EMR","WB_LMI","DJI","68","68.00000","","",""
"WHS4_117","PUBLISHED","2018","EMR","WB_LMI","DJI","84","84.00000","","",""
"WHS4_117","PUBLISHED","2019","EMR","WB_LMI","DJI","85","85.00000","","",""
"WHS4_543","PUBLISHED","1982","EMR","WB_LMI","DJI","5","5.00000","","",""
"WHS4_543","PUBLISHED","1985","EMR","WB_LMI","DJI","37","37.00000","","",""
"WHS4_543","PUBLISHED","2002","EMR","WB_LMI","DJI","52","52.00000","","",""
"WHS4_544","PUBLISHED","1995","EMR","WB_LMI","DJI","41","41.00000","","",""
"WHS4_544","PUBLISHED","2012","EMR","WB_LMI","DJI","81","81.00000","","",""
"WHS4_544","PUBLISHED","2013","EMR","WB_LMI","DJI","82","82.00000","","",""
"WHS8_110","PUBLISHED","1992","EMR","WB_LMI","DJI","41","41.00000","","",""
"WHS8_110","PUBLISHED","2009","EMR","WB_LMI","DJI","84","84.00000","","",""
"WHS4_100","PUBLISHED","1992","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS4_117","PUBLISHED","2009","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS4_117","PUBLISHED","2010","AMR","WB_UMI","DMA","98","98.00000","","",""
"WHS4_129","PUBLISHED","2012","AMR","WB_UMI","DMA","97","97.00000","","",""
"WHS4_543","PUBLISHED","1987","AMR","WB_UMI","DMA","98","98.00000","","",""
"WHS4_543","PUBLISHED","1990","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS4_543","PUBLISHED","2007","AMR","WB_UMI","DMA","90","90.00000","","",""
"WHS4_544","PUBLISHED","1998","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS4_544","PUBLISHED","2015","AMR","WB_UMI","DMA","98","98.00000","","",""
"WHS4_544","PUBLISHED","2016","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS8_110","PUBLISHED","1995","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS8_110","PUBLISHED","2012","AMR","WB_UMI","DMA","99","99.00000","","",""
"WHS4_100","PUBLISHED","1980","EUR","WB_HI","DNK","88","88.00000","","",""
"WHS4_100","PUBLISHED","1982","EUR","WB_HI","DNK","87","87.00000","","",""
"WHS4_100","PUBLISHED","1983","EUR","WB_HI","DNK","86","86.00000","","",""
"WHS4_100","PUBLISHED","1997","EUR","WB_HI","DNK","92","92.00000","","",""
"WHS4_100","PUBLISHED","2000","EUR","WB_HI","DNK","97","97.00000","","",""
"WHS4_544","PUBLISHED","1981","EUR","WB_HI","DNK","98","98.00000","","",""
"WHS4_544","PUBLISHED","1982","EUR","WB_HI","DNK","99","99.00000","","",""
"WHS4_544","PUBLISHED","1998","EUR","WB_HI","DNK","99","99.00000","","",""
"WHS4_544","PUBLISHED","1999","EUR","WB_HI","DNK","99","99.00000","","",""
"WHS4_544","PUBLISHED","2013","EUR","WB_HI","DNK","94","94.00000","","",""
"WHS4_544","PUBLISHED","2016","EUR","WB_HI","DNK","94","94.00000","","",""
"WHS8_110","PUBLISHED","2015","EUR","WB_HI","DNK","91","91.00000","","",""
"ROTAC","PUBLISHED","2015","AMR","WB_UMI","DOM","83","83.00000","","",""
"ROTAC","PUBLISHED","2018","AMR","WB_UMI","DOM","82","82.00000","","",""
"WHS4_100","PUBLISHED","1991","AMR","WB_UMI","DOM","71","71.00000","","",""
"WHS4_117","PUBLISHED","2000","AMR","WB_UMI","DOM","68","68.00000","","",""
"WHS4_117","PUBLISHED","2017","AMR","WB_UMI","DOM","81","81.00000","","",""
"WHS4_129","PUBLISHED","2013","AMR","WB_UMI","DOM","75","75.00000","","",""
"WHS4_129","PUBLISHED","2016","AMR","WB_UMI","DOM","73","73.00000","","",""
"WHS4_543","PUBLISHED","1993","AMR","WB_UMI","DOM","82","82.00000","","",""
"WHS4_544","PUBLISHED","1984","AMR","WB_UMI","DOM","99","99.00000","","",""
"WHS4_544","PUBLISHED","2001","AMR","WB_UMI","DOM","71","71.00000","","",""
"WHS4_544","PUBLISHED","2019","AMR","WB_UMI","DOM","92","92.00000","","",""
"WHS8_110","PUBLISHED","1996","AMR","WB_UMI","DOM","79","79.00000","","",""
"WHS4_100","PUBLISHED","2001","AFR","WB_LMI","DZA","89","89.00000","","",""
"WHS4_100","PUBLISHED","2003","AFR","WB_LMI","DZA","87","87.00000","","",""
"WHS4_100","PUBLISHED","2004","AFR","WB_LMI","DZA","86","86.00000","","",""
"WHS4_100","PUBLISHED","2018","AFR","WB_LMI","DZA","91","91.00000","","",""
"WHS4_117","PUBLISHED","2005","AFR","WB_LMI","DZA","83","83.00000","","",""
"WHS4_543","PUBLISHED","2006","AFR","WB_LMI","DZA","99","99.00000","","",""
"WHS4_543","PUBLISHED","2007","AFR","WB_LMI","DZA","99","99.00000","","",""
"WHS4_544","PUBLISHED","1984","AFR","WB_LMI","DZA","30","30.00000","","",""
"WHS4_544","PUBLISHED","1985","AFR","WB_LMI","DZA","69","69.00000","","",""
"WHS4_544","PUBLISHED","2002","AFR","WB_LMI","DZA","86","86.00000","","",""
"WHS8_110","PUBLISHED","2015","AFR","WB_LMI","DZA","95","95.00000","","",""
"PCV3","PUBLISHED","2011","AMR","WB_UMI","ECU","71","71.00000","","",""
"PCV3","PUBLISHED","2012","AMR","WB_UMI","ECU","94","94.00000","","",""
"ROTAC","PUBLISHED","2017","AMR","WB_UMI","ECU","84","84.00000","","",""
"WHS4_100","PUBLISHED","1985","AMR","WB_UMI","ECU","41","41.00000","","",""
"WHS4_100","PUBLISHED","1988","AMR","WB_UMI","ECU","54","54.00000","","",""
"WHS4_100","PUBLISHED","2005","AMR","WB_UMI","ECU","92","92.00000","","",""
"WHS4_117","PUBLISHED","2016","AMR","WB_UMI","ECU","83","83.00000","","",""
"WHS4_129","PUBLISHED","2016","AMR","WB_UMI","ECU","83","83.00000","","",""
"WHS4_129","PUBLISHED","2017","AMR","WB_UMI","ECU","85","85.00000","","",""
"WHS4_543","PUBLISHED","1994","AMR","WB_UMI","ECU","99","99.00000","","",""
"WHS4_543","PUBLISHED","2011","AMR","WB_UMI","ECU","98","98.00000","","",""
"WHS4_544","PUBLISHED","2002","AMR","WB_UMI","ECU","88","88.00000","","",""
"WHS4_544","PUBLISHED","2003","AMR","WB_UMI","ECU","97","97.00000","","",""
"WHS4_544","PUBLISHED","2019","AMR","WB_UMI","ECU","85","85.00000","","",""
"WHS8_110","PUBLISHED","1997","AMR","WB_UMI","ECU","77","77.00000","","",""
"WHS8_110","PUBLISHED","2014","AMR","WB_UMI","ECU","85","85.00000","","",""
"WHS4_100","PUBLISHED","1982","EMR","WB_LMI","EGY","57","57.00000","","",""
"WHS4_100","PUBLISHED","1999","EMR","WB_LMI","EGY","97","97.00000","","",""
"WHS4_100","PUBLISHED","2016","EMR","WB_LMI","EGY","95","95.00000","","",""
"WHS4_100","PUBLISHED","2017","EMR","WB_LMI","EGY","94","94.00000","","",""
"WHS4_117","PUBLISHED","2008","EMR","WB_LMI","EGY","97","97.00000","","",""
"WHS4_543","PUBLISHED","1993","EMR","WB_LMI","EGY","95","95.00000","","",""
"WHS4_543","PUBLISHED","1994","EMR","WB_LMI","EGY","95","95.00000","","",""
"WHS4_543","PUBLISHED","2010","EMR","WB_LMI","EGY","98","98.00000","","",""
"WHS4_543","PUBLISHED","2013","EMR","WB_LMI","EGY","98","98.00000","","",""
"WHS4_544","PUBLISHED","1988","EMR","WB_LMI","EGY","89","89.00000","","",""
"WHS4_544","PUBLISHED","2005","EMR","WB_LMI","EGY","98","98.00000","","",""
"WHS8_110","PUBLISHED","1996","EMR","WB_LMI","EGY","92","92.00000","","",""
"WHS8_110","PUBLISHED","2013","EMR","WB_LMI","EGY","96","96.00000","","",""
"WHS8_110","PUBLISHED","2014","EMR","WB_LMI","EGY","93","93.00000","","",""
"WHS8_110","PUBLISHED","2016","EMR","WB_LMI","EGY","95","95.00000","","",""
"ROTAC","PUBLISHED","2016","AFR","WB_LI","ERI","96","96.00000","","",""
"WHS4_100","PUBLISHED","2006","AFR","WB_LI","ERI","94","94.00000","","",""
"WHS4_100","PUBLISHED","2009","AFR","WB_LI","ERI","95","95.00000","","",""
"WHS4_543","PUBLISHED","2000","AFR","WB_LI","ERI","89","89.00000","","",""
"WHS4_543","PUBLISHED","2015","AFR","WB_LI","ERI","97","97.00000","","",""
"WHS4_543","PUBLISHED","2017","AFR","WB_LI","ERI","97","97.00000","","",""
"WHS4_543","PUBLISHED","2018","AFR","WB_LI","ERI","97","97.00000","","",""
"WHS4_544","PUBLISHED","2005","AFR","WB_LI","ERI","96","96.00000","","",""
"WHS4_544","PUBLISHED","2008","AFR","WB_LI","ERI","95","95.00000","","",""
"WHS8_110","PUBLISHED","1998","AFR","WB_LI","ERI","79","79.00000","","",""
"WHS4_100","PUBLISHED","1996","EUR","WB_HI","ESP","90","90.00000","","",""
"WHS4_100","PUBLISHED","1998","EUR","WB_HI","ESP","95","95.00000","","",""
"WHS4_129","PUBLISHED","2001","EUR","WB_HI","ESP","96","96.00000","","",""
"WHS4_129","PUBLISHED","2016","EUR","WB_HI","ESP","97","97.00000","","",""
"WHS4_129","PUBLISHED","2018","EUR","WB_HI","ESP","96","96.00000","","",""
"WHS4_129","PUBLISHED","2019","EUR","WB_HI","ESP","96","96.00000","","",""
"WHS4_544","PUBLISHED","1997","EUR","WB_HI","ESP","94","94.00000","","",""
"WHS4_544","PUBLISHED","2000","EUR","WB_HI","ESP","95","95.00000","","",""
"WHS4_544","PUBLISHED","2017","EUR","WB_HI","ESP","95","95.00000","","",""
"WHS8_110","PUBLISHED","2009","EUR","WB_HI","ESP","98","98.00000","","",""
"ROTAC","PUBLISHED","2015","EUR","WB_HI","EST","64","64.00000","","",""
"ROTAC","PUBLISHED","2018","EUR","WB_HI","EST","85","85.00000","","",""
"WHS4_100","PUBLISHED","1995","EUR","WB_HI","EST","82","82.00000","","",""
"WHS4_100","PUBLISHED","1997","EUR","WB_HI","EST","87","87.00000","","",""
"WHS4_100","PUBLISHED","2012","EUR","WB_HI","EST","94","94.00000","","",""
"WHS4_543","PUBLISHED","2002","EUR","WB_HI","EST","99","99.00000","","",""
"WHS4_543","PUBLISHED","2004","EUR","WB_HI","EST","99","99.00000","","",""
"WHS4_543","PUBLISHED","2005","EUR","WB_HI","EST","99","99.00000","","",""
"WHS4_543","PUBLISHED","2019","EUR","WB_HI","EST","92","92.00000","","",""
"WHS4_544","PUBLISHED","1994","EUR","WB_HI","EST","76","76.00000","","",""
"WHS4_544","PUBLISHED","2009","EUR","WB_HI","EST","95","95.00000","","",""
"WHS4_544","PUBLISHED","2012","EUR","WB_HI","EST","94","94.00000","","",""
"ROTAC","PUBLISHED","2017","AFR","WB_LI","ETH","67","67.00000","","",""
"WHS4_100","PUBLISHED","1991","AFR","WB_LI","ETH","21","21.00000","","",""
"WHS4_117","PUBLISHED","2010","AFR","WB_LI","ETH","62","62.00000","","",""
"WHS4_129","PUBLISHED","2013","AFR","WB_LI","ETH","59","59.00000","","",""
"WHS4_129","PUBLISHED","2016","AFR","WB_LI","ETH","66","66.00000","","",""
"WHS4_543","PUBLISHED","1991","AFR","WB_LI","ETH","29","29.00000","","",""
"WHS4_543","PUBLISHED","1992","AFR","WB_LI","ETH","26","26.00000","","",""
"WHS4_543","PUBLISHED","1994","AFR","WB_LI","ETH","65","65.00000","","",""
"WHS4_543","PUBLISHED","2009","AFR","WB_LI","ETH","74","74.00000","","",""
"WHS4_544","PUBLISHED","2018","AFR","WB_LI","ETH","72","72.00000","","",""
"WHS8_110","PUBLISHED","1980","AFR","WB_LI","ETH","4","4.00000","","",""
"WHS8_110","PUBLISHED","1981","AFR","WB_LI","ETH","3","3.00000","","",""
"WHS8_110","PUBLISHED","1995","AFR","WB_LI","ETH","38","38.00000","","",""
"WHS8_110","PUBLISHED","2012","AFR","WB_LI","ETH","62","62.00000","","",""
"WHS4_100","PUBLISHED","2010","EUR","WB_HI","FIN","99","99.00000","","",""
"WHS4_100","PUBLISHED","2013","EUR","WB_HI","FIN","98","98.00000","","",""
"WHS4_129","PUBLISHED","2000","EUR","WB_HI","FIN","96","96.00000","","",""
"WHS4_129","PUBLISHED","2002","EUR","WB_HI","FIN","96","96.00000","","",""
"WHS4_129","PUBLISHED","2017","EUR","WB_HI","FIN","89","89.00000","","",""
"WHS4_544","PUBLISHED","1982","EUR","WB_HI","FIN","78","78.00000","","",""
"WHS4_544","PUBLISHED","1998","EUR","WB_HI","FIN","95","95.00000","","",""
"WHS4_544","PUBLISHED","2001","EUR","WB_HI","FIN","95","95.00000","","",""
"WHS4_544","PUBLISHED","2016","EUR","WB_HI","FIN","92","92.00000","","",""
"WHS4_544","PUBLISHED","2018","EUR","WB_HI","FIN","91","91.00000","","",""
"WHS8_110","PUBLISHED","1994","EUR","WB_HI","FIN","99","99.00000","","",""
"ROTAC","PUBLISHED","2014","WPR","WB_UMI","FJI","99","99.00000","","",""
"ROTAC","PUBLISHED","2016","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_100","PUBLISHED","2009","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_100","PUBLISHED","2012","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_117","PUBLISHED","1999","WPR","WB_UMI","FJI","98","98.00000","","",""
"WHS4_117","PUBLISHED","2000","WPR","WB_UMI","FJI","98","98.00000","","",""
"WHS4_117","PUBLISHED","2017","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_543","PUBLISHED","1985","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_543","PUBLISHED","1986","WPR","WB_UMI","FJI","96","96.00000","","",""
"WHS4_543","PUBLISHED","2005","WPR","WB_UMI","FJI","98","98.00000","","",""
"WHS4_543","PUBLISHED","2019","WPR","WB_UMI","FJI","99","99.00000","","",""
"WHS4_544","PUBLISHED","1980","WPR","WB_UMI","FJI","55","55.00000","","",""
"WHS4_544","PUBLISHED","1982","WPR","WB_UMI","FJI","65","65.00000","","",""
"WHS4_544","PUBLISHED","1997","WPR","WB_UMI","FJI","88","88.00000","","",""
"WHS8_110","PUBLISHED","2006","WPR","WB_UMI","FJI","92","92.00000","","",""
"WHS8_110","PUBLISHED","2008","WPR","WB_UMI","FJI","95","95.00000","","",""
"WHS4_100","PUBLISHED","1993","EUR","WB_HI","FRA","94","94.00000","","",""
"WHS4_117","PUBLISHED","2002","EUR","WB_HI","FRA","29","29.00000","","",""
"WHS4_117","PUBLISHED","2019","EUR","WB_HI","FRA","91","91.00000","","",""
"WHS4_129","PUBLISHED","1998","EUR","WB_HI","FRA","79","79.00000","","",""
"WHS4_129","PUBLISHED","2015","EUR","WB_HI","FRA","96","96.00000","","",""
"WHS4_543","PUBLISHED","1992","EUR","WB_HI","FRA","77","77.00000","","",""
"WHS4_544","PUBLISHED","1995","EUR","WB_HI","FRA","97","97.00000","","",""
"WHS4_544","PUBLISHED","1996","EUR","WB_HI","FRA","97","97.00000","","",""
"WHS4_544","PUBLISHED","2012","EUR","WB_HI","FRA","99","99.00000","","",""
"WHS4_544","PUBLISHED","2015","EUR","WB_HI","FRA","97","97.00000","","",""
"WHS8_110","PUBLISHED","1993","EUR","WB_HI","FRA","78","78.00000","","",""
"WHS8_110","PUBLISHED","1995","EUR","WB_HI","FRA","83","83.00000","","",""
"WHS8_110","PUBLISHED","2010","EUR","WB_HI","FRA","89","89.00000","","",""
"WHS4_100","PUBLISHED","1996","WPR","WB_LMI","FSM","79","79.00000","","",""
"WHS4_117","PUBLISHED","1996","WPR","WB_LMI","FSM","80","80.00000","","",""
"WHS4_117","PUBLISHED","2013","WPR","WB_LMI","FSM","83","83.00000","","",""
"WHS4_129","PUBLISHED","2009","WPR","WB_LMI","FSM","73","73.00000","","",""
"WHS4_129","PUBLISHED","2010","WPR","WB_LMI","FSM","70","70.00000","","",""
"WHS4_543","PUBLISHED","1996","WPR","WB_LMI","FSM","49","49.00000","","",""
"WHS4_544","PUBLISHED","1994","WPR","WB_LMI","FSM","81","81.00000","","",""
"WHS4_544","PUBLISHED","1995","WPR","WB_LMI","FSM","81","81.00000","","",""
"WHS4_544","PUBLISHED","2011","WPR","WB_LMI","FSM","83","83.00000","","",""
"WHS4_544","PUBLISHED","2014","WPR","WB_LMI","FSM","76","76.00000","","",""
"WHS8_110","PUBLISHED","1996","WPR","WB_LMI","FSM","82","82.00000","","",""
"WHS8_110","PUBLISHED","2013","WPR","WB_LMI","FSM","91","91.00000","","",""
"WHS4_100","PUBLISHED","1987","AFR","WB_UMI","GAB","65","65.00000","","",""
"WHS4_100","PUBLISHED","2006","AFR","WB_UMI","GAB","45","45.00000","","",""
"WHS4_117","PUBLISHED","2006","AFR","WB_UMI","GAB","52","52.00000","","",""
"WHS4_117","PUBLISHED","2008","AFR","WB_UMI","GAB","82","82.00000","","",""
"WHS4_129","PUBLISHED","2013","AFR","WB_UMI","GAB","79","79.00000","","",""
"WHS4_129","PUBLISHED","2016","AFR","WB_UMI","GAB","75","75.00000","","",""
"WHS4_544","PUBLISHED","1991","AFR","WB_UMI","GAB","72","72.00000","","",""
"WHS4_544","PUBLISHED","2006","AFR","WB_UMI","GAB","44","44.00000","","",""
"WHS8_110","PUBLISHED","1988","AFR","WB_UMI","GAB","68","68.00000","","",""
"WHS8_110","PUBLISHED","1991","AFR","WB_UMI","GAB","71","71.00000","","",""
"WHS8_110","PUBLISHED","2008","AFR","WB_UMI","GAB","67","67.00000","","",""
"WHS4_100","PUBLISHED","1987","EUR","WB_HI","GBR","73","73.00000","","",""
"WHS4_100","PUBLISHED","2002","EUR","WB_HI","GBR","91","91.00000","","",""
