"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"pncall5","EQ_DHS","PUBLISHED","2008","AFR","","KEN","","","","WQ4","60.2","60.23000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","AFR","","LSO","","","","WQ2","53.4","53.38000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","AFR","","LSO","","","","WQ4","78.4","78.45000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","AFR","","LBR","","","","WQ1","30.6","30.65000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","AFR","","LBR","","","","WQ3","51.0","50.96000","","",""
"pncall5","EQ_DHS","PUBLISHED","2007","AFR","","LBR","","","","WQ5","75.7","75.66000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","MDG","","","","WQ2","35.8","35.85000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","AFR","","MDG","","","","WQ4","57.5","57.47000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","MWI","","","","WQ2","74.8","74.85000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","MWI","","","","WQ4","83.8","83.83000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","SEAR","","MDV","","","","WQ5","100.0","100.00000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","MLI","","","","WQ4","54.5","54.51000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","MLI","","","","WQ1","31.9","31.92000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","NAM","","","","WQ1","64.8","64.78000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","NAM","","","","WQ1","63.8","63.75000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","NAM","","","","WQ3","88.8","88.79000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","NAM","","","","WQ5","98.1","98.10000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","SEAR","","NPL","","","","WQ4","29.1","29.12000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","SEAR","","NPL","","","","WQ1","8.1","8.09000","","",""
"pncall3","EQ_DHS","PUBLISHED","2011","SEAR","","NPL","","","","WQ3","49.2","49.25000","","",""
"pncall3","EQ_DHS","PUBLISHED","2011","SEAR","","NPL","","","","WQ5","87.3","87.34000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","NER","","","","WQ3","9.7","9.66000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","NER","","","","WQ5","60.7","60.73000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","NGA","","","","WQ2","18.3","18.33000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","NGA","","","","WQ4","62.0","61.96000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","AFR","","NGA","","","","WQ4","63.1","63.10000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","EMR","","PAK","","","","WQ2","26.3","26.32000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","EMR","","PAK","","","","WQ4","54.1","54.08000","","",""
"pncall3","EQ_DHS","PUBLISHED","2004","AMR","","PER","","","","WQ1","45.0","44.99000","","","Continuous DHS 2004-2008. "
"pncall3","EQ_DHS","PUBLISHED","2004","AMR","","PER","","","","WQ3","92.6","92.63000","","","Continuous DHS 2004-2008. "
"pncall5","EQ_DHS","PUBLISHED","2004","AMR","","PER","","","","WQ5","99.2","99.17000","","","Continuous DHS 2004-2008. "
"pncall5","EQ_DHS","PUBLISHED","2008","WPR","","PHL","","","","WQ2","50.2","50.22000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","WPR","","PHL","","","","WQ4","77.5","77.48000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","RWA","","","","WQ2","74.6","74.55000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","RWA","","","","WQ4","78.2","78.22000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","STP","","","","WQ5","92.3","92.30000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","AFR","","STP","","","","WQ2","76.4","76.35000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","SEN","","","","WQ1","50.4","50.41000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","SEN","","","","WQ3","87.7","87.66000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","SLE","","","","WQ2","42.2","42.17000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","SLE","","","","WQ4","43.0","43.04000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","SWZ","","","","WQ4","90.7","90.67000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","SWZ","","","","WQ1","54.0","53.96000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","SEAR","","TLS","","","","WQ1","8.0","8.04000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","SEAR","","TLS","","","","WQ3","18.2","18.25000","","",""
"pncall5","EQ_DHS","PUBLISHED","2009","SEAR","","TLS","","","","WQ3","17.0","16.96000","","",""
"pncall5","EQ_DHS","PUBLISHED","2009","SEAR","","TLS","","","","WQ5","64.5","64.54000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","UGA","","","","WQ1","33.0","33.02000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","UGA","","","","WQ3","38.4","38.39000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","UGA","","","","WQ3","38.6","38.61000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","UGA","","","","WQ5","80.0","79.98000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","EUR","","UKR","","","","WQ5","100.0","100.00000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","TZA","","","","WQ5","91.1","91.10000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","TZA","","","","WQ5","91.9","91.94000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","AFR","","ZMB","","","","WQ2","32.9","32.90000","","",""
"pncall5","EQ_DHS","PUBLISHED","2007","AFR","","ZMB","","","","WQ4","76.2","76.16000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","AFR","","ZWE","","","","WQ1","48.2","48.15000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","AFR","","ZWE","","","","WQ3","74.1","74.14000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","ZWE","","","","WQ2","57.4","57.35000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","ZWE","","","","WQ4","82.1","82.10000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","EUR","","ALB","PRLM","","","","97.0","97.05000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","EUR","","ARM","PRLM","","",""," ","","","","Not reported due to very low sample size- Estimate is based on fewer than 25 cases."
"pncall5","EQ_DHS","PUBLISHED","2010","EUR","","ARM","NHLM","","",""," ","","","","Not reported due to very low sample size- Estimate is based on fewer than 25 cases."
"pncall5","EQ_DHS","PUBLISHED","2006","EUR","","AZE","NHLM","","",""," ","","","","Not reported due to very low sample size- Estimate is based on fewer than 25 cases."
"pncall3","EQ_DHS","PUBLISHED","2007","SEAR","","BGD","NHLM","","","","9.7","9.68000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","SEAR","","BGD","SHLM","","","","41.1","41.11000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","BEN","PRLM","","","","94.2","94.16000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","AMR","","BOL","PRLM","","","","67.5","67.52000","","",""
"pncall3","EQ_DHS","PUBLISHED","2005","WPR","","KHM","SHLM","","","","58.1","58.07000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","WPR","","KHM","PRLM","","","","27.8","27.79000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","WPR","","KHM","NHLM","","","","46.5","46.51000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","WPR","","KHM","SHLM","","","","85.9","85.90000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AMR","","COL","NHLM","","","","76.1","76.12000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AMR","","COL","SHLM","","","","98.4","98.39000","","",""
"pncall3","EQ_DHS","PUBLISHED","2005","AFR","","COG","NHLM","","","","61.0","60.96000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","AFR","","COD","NHLM","","","","57.5","57.52000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","AFR","","COD","SHLM","","","","88.0","87.99000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","AMR","","DOM","PRLM","","","","98.3","98.33000","","",""
"pncall5","EQ_DHS","PUBLISHED","2007","AMR","","DOM","NHLM","","","","91.2","91.19000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","EMR","","EGY","SHLM","","","","82.2","82.17000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","EMR","","EGY","PRLM","","","","66.1","66.11000","","",""
"pncall3","EQ_DHS","PUBLISHED","2011","AFR","","ETH","NHLM","","","","5.4","5.35000","","",""
"pncall5","EQ_DHS","PUBLISHED","2011","AFR","","ETH","SHLM","","","","73.6","73.65000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","GHA","NHLM","","","","42.1","42.09000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","GHA","SHLM","","","","82.3","82.29000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","AMR","","GUY","SHLM","","","","95.2","95.20000","","",""
"pncall5","EQ_DHS","PUBLISHED","2009","AMR","","GUY","PRLM","","","","90.0","89.96000","","",""
"pncall3","EQ_DHS","PUBLISHED","2005","AMR","","HTI","NHLM","","","","13.2","13.18000","","",""
"pncall3","EQ_DHS","PUBLISHED","2005","AMR","","HTI","SHLM","","","","59.4","59.44000","","",""
"pncall3","EQ_DHS","PUBLISHED","2005","AMR","","HND","NHLM","","","","44.4","44.43000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","AMR","","HND","SHLM","","","","95.9","95.86000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","SEAR","","IND","NHLM","","","","20.8","20.81000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","SEAR","","IND","SHLM","","","","70.0","70.04000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","SEAR","","IDN","SHLM","","","","70.6","70.60000","","",""
"pncall5","EQ_DHS","PUBLISHED","2007","SEAR","","IDN","PRLM","","","","42.9","42.93000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","EMR","","JOR","NHLM","","","","95.9","95.91000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","EMR","","JOR","SHLM","","","","99.2","99.25000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","KEN","PRLM","","","","43.7","43.67000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","AFR","","LSO","PRLM","","","","51.1","51.09000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","MDG","PRLM","","","","45.4","45.44000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","MWI","NHLM","","","","70.6","70.57000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","MWI","SHLM","","","","92.2","92.16000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","SEAR","","MDV","NHLM","","","","95.8","95.83000","","",""
"pncall3","EQ_DHS","PUBLISHED","2009","SEAR","","MDV","SHLM","","","","99.8","99.75000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","MLI","SHLM","","","","89.6","89.62000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","MLI","PRLM","","","","74.0","74.05000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","NAM","NHLM","","","","54.2","54.19000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","NAM","SHLM","","","","93.4","93.40000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","SEAR","","NPL","NHLM","","","","11.1","11.09000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","SEAR","","NPL","SHLM","","","","49.6","49.60000","","",""
"pncall5","EQ_DHS","PUBLISHED","2011","SEAR","","NPL","SHLM","","","","66.8","66.81000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","NER","SHLM","","","","80.4","80.42000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","NER","PRLM","","","","40.6","40.59000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","AFR","","NGA","PRLM","","","","46.0","46.03000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","EMR","","PAK","PRLM","","","","49.0","49.00000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","EMR","","PAK","NHLM","","","","29.4","29.39000","","",""
"pncall3","EQ_DHS","PUBLISHED","2004","AMR","","PER","NHLM","","","","54.5","54.47000","","","Continuous DHS 2004-2008. "
"pncall3","EQ_DHS","PUBLISHED","2004","AMR","","PER","SHLM","","","","93.3","93.34000","","","Continuous DHS 2004-2008. "
"pncall3","EQ_DHS","PUBLISHED","2008","WPR","","PHL","PRLM","","","","38.9","38.90000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","RWA","NHLM","","","","61.4","61.43000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","RWA","SHLM","","","","91.2","91.24000","","",""
"pncall5","EQ_DHS","PUBLISHED","2008","AFR","","STP","PRLM","","","","82.1","82.06000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","SEN","NHLM","","","","74.4","74.35000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","SEN","SHLM","","","","96.3","96.29000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","SLE","NHLM","","","","39.0","39.02000","","",""
"pncall3","EQ_DHS","PUBLISHED","2008","AFR","","SLE","SHLM","","","","62.3","62.31000","","",""
"pncall5","EQ_DHS","PUBLISHED","2006","AFR","","SWZ","PRLM","","","","67.1","67.12000","","",""
"pncall5","EQ_DHS","PUBLISHED","2009","SEAR","","TLS","NHLM","","","","10.6","10.64000","","",""
"pncall5","EQ_DHS","PUBLISHED","2009","SEAR","","TLS","SHLM","","","","44.7","44.66000","","",""
"pncall3","EQ_DHS","PUBLISHED","2006","AFR","","UGA","PRLM","","","","44.1","44.07000","","",""
"pncall3","EQ_DHS","PUBLISHED","2007","EUR","","UKR","PRLM","","",""," ","","","","Not reported due to very low sample size- Estimate is based on fewer than 25 cases."
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","TZA","SHLM","","","","87.0","87.00000","","",""
"pncall5","EQ_DHS","PUBLISHED","2007","AFR","","ZMB","SHLM","","","","79.0","79.00000","","",""
"pncall3","EQ_DHS","PUBLISHED","2005","AFR","","ZWE","PRLM","","","","52.5","52.53000","","",""
"pncall5","EQ_DHS","PUBLISHED","2005","AFR","","ZWE","NHLM","","","","40.1","40.14000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","ZWE","NHLM","","","","44.6","44.59000","","",""
"pncall3","EQ_DHS","PUBLISHED","2010","AFR","","ZWE","SHLM","","","","76.5","76.54000","","",""
"pncall5","EQ_DHS","PUBLISHED","2010","AFR","","ZWE","PRLM","","","","52.9","52.92000","","",""
"NUTRITION_564","NLIS_312355","PUBLISHED","2000","WPR","","LAO","","FMLE","","","16.1","16.10000","","",""
"NUTRITION_564","NLIS_313202","PUBLISHED","2009-2011","WPR","","PNG","","MLE","","","14.9","14.90000","","",""
"NUTRITION_564","NLIS_312086","PUBLISHED","1996","WPR","","KHM","","BTSX","","","13.4","13.40000","","",""
"NUTRITION_564","NLIS_312951","PUBLISHED","2000","WPR","","VNM","","MLE","","","11.7","11.70000","","",""
"NUTRITION_564","NLIS_312086","PUBLISHED","1996","WPR","","KHM","","FMLE","","","11.4","11.40000","","",""
"NUTRITION_564","NLIS_312951","PUBLISHED","2000","WPR","","VNM","","BTSX","","","10.7","10.70000","","",""
"NUTRITION_564","NLIS_312951","PUBLISHED","2004","WPR","","VNM","","FMLE","","","10.5","10.50000","","",""
"NUTRITION_564","NLIS_312951","PUBLISHED","2005","WPR","","VNM","","FMLE","","","10.0","10.00000","","",""
"NUTRITION_564","NLIS_313252","PUBLISHED","2014","WPR","","KHM","","BTSX","","","9.6","9.60000","","",""
"NUTRITION_564","NLIS_312951","PUBLISHED","2006","WPR","","VNM","","FMLE","","","9.3","9.30000","","",""
"NUTRITION_564","NLIS_311510","PUBLISHED","1993","WPR","","PHL","","BTSX","","","9.1","9.10000","","",""
"NUTRITION_564","NLIS_312931","PUBLISHED","2008","WPR","","KHM","","BTSX","","","8.9","8.90000","","",""
"NUTRITION_564","NLIS_312801","PUBLISHED","2005-2006","WPR","","KHM","","BTSX","","","8.3","8.30000","","",""
"NUTRITION_564","NLIS_312951","PUBLISHED","2002","WPR","","VNM","","FMLE","","","8.3","8.30000","","",""
"NUTRITION_564","NLIS_312931","PUBLISHED","2008","WPR","","KHM","","FMLE","","","8.0","8.00000","","",""
"NUTRITION_564","NLIS_310319","PUBLISHED","1970-1977","WPR","","SGP","","BTSX","","","7.7","7.70000","","",""
"NUTRITION_564","NLIS_311609","PUBLISHED","1989","WPR","","SLB","","BTSX","","","7.4","7.40000","","",""
"NUTRITION_564","NLIS_313169","PUBLISHED","2009-2010","WPR","","VNM","","MLE","","","7.3","7.30000","","",""
"NUTRITION_564","NLIS_313169","PUBLISHED","2009-2010","WPR","","VNM","","FMLE","","","6.9","6.90000","","",""
"NUTRITION_564","NLIS_312921","PUBLISHED","2006","WPR","","LAO","","FMLE","","","6.8","6.80000","","",""
"NUTRITION_564","NLIS_311591","PUBLISHED","1992-1993","WPR","","VNM","","BTSX","","","6.7","6.70000","","",""
"NUTRITION_564","NLIS_313176","PUBLISHED","2011-2012","WPR","","LAO","","BTSX","","","6.4","6.40000","","",""
"NUTRITION_564","NLIS_311609","PUBLISHED","1989","WPR","","SLB","","FMLE","","","6.4","6.40000","","",""
"NUTRITION_564","NLIS_313028","PUBLISHED","2007","WPR","","VUT","","MLE","","","6.2","6.20000","","",""
"NUTRITION_564","NLIS_312780","PUBLISHED","2000","WPR","","VNM","","BTSX","","","6.1","6.10000","","",""
"NUTRITION_564","NLIS_312772","PUBLISHED","2003","WPR","","PHL","","BTSX","","","6.0","6.00000","","",""
"NUTRITION_564","NLIS_310417","PUBLISHED","1987","WPR","","PHL","","BTSX","","","5.7","5.70000","","",""
"NUTRITION_564","NLIS_313028","PUBLISHED","2007","WPR","","VUT","","FMLE","","","5.5","5.50000","","",""
"NUTRITION_564","NLIS_313004","PUBLISHED","1995","WPR","","CHN","","BTSX","","","5.0","5.00000","","",""
"NUTRITION_564","NLIS_312912","PUBLISHED","2005","WPR","","PNG","","MLE","","","4.8","4.80000","","",""
"NUTRITION_564","NLIS_312017","PUBLISHED","1999","WPR","","MNG","","FMLE","","","4.2","4.20000","","",""
"NUTRITION_564","NLIS_313133","PUBLISHED","2010-2011","WPR","","VNM","","FMLE","","","4.2","4.20000","","",""
"NUTRITION_564","NLIS_312536","PUBLISHED","2000","WPR","","SGP","","MLE","","","3.8","3.80000","","",""
"NUTRITION_564","NLIS_313080","PUBLISHED","2009","WPR","","CHN","","MLE","","","3.5","3.50000","","",""
"NUTRITION_564","NLIS_312789","PUBLISHED","2002","WPR","","CHN","","MLE","","","3.3","3.30000","","",""
"NUTRITION_564","NLIS_313008","PUBLISHED","2008","WPR","","CHN","","BTSX","","","3.1","3.10000","","",""
"NUTRITION_564","NLIS_312789","PUBLISHED","2002","WPR","","CHN","","BTSX","","","3.0","3.00000","","",""
"NUTRITION_564","NLIS_313245","PUBLISHED","2009","WPR","","BRN","","MLE","","","2.7","2.70000","","",""
"NUTRITION_564","NLIS_312789","PUBLISHED","2002","WPR","","CHN","","FMLE","","","2.7","2.70000","","",""
"NUTRITION_564","NLIS_313005","PUBLISHED","1998","WPR","","CHN","","MLE","","","2.6","2.60000","","",""
"NUTRITION_564","NLIS_313006","PUBLISHED","2000","WPR","","CHN","","BTSX","","","2.5","2.50000","","",""
"NUTRITION_564","NLIS_313102","PUBLISHED","2010","WPR","","CHN","","MLE","","","2.4","2.40000","","",""
"NUTRITION_564","NLIS_313102","PUBLISHED","2010","WPR","","CHN","","FMLE","","","2.1","2.10000","","",""
"NUTRITION_564","NLIS_313005","PUBLISHED","1998","WPR","","CHN","","FMLE","","","2.1","2.10000","","",""
"NUTRITION_564","NLIS_313179","PUBLISHED","2008-2011","WPR","","KOR","","MLE","","","1.3","1.30000","","",""
"NUTRITION_564","NLIS_311625","PUBLISHED","1986","WPR","","TON","","BTSX","","","1.3","1.30000","","",""
"NUTRITION_564","NLIS_313231","PUBLISHED","2013","WPR","","MNG","","BTSX","","","1.0","1.00000","","",""
"NUTRITION_564","NLIS_313179","PUBLISHED","2008-2011","WPR","","KOR","","BTSX","","","0.9","0.90000","","",""
"NUTRITION_564","NLIS_313196","PUBLISHED","2012","SEAR","","LKA","","MLE","","","22.3","22.30000","","",""
"NUTRITION_564","NLIS_311759","PUBLISHED","1996-1997","SEAR","","BGD","","MLE","","","22.0","22.00000","","",""
"NUTRITION_564","NLIS_311549","PUBLISHED","1992-1993","SEAR","","IND","","BTSX","","","21.1","21.10000","","",""
"NUTRITION_564","NLIS_311871","PUBLISHED","1998","SEAR","","PRK","","BTSX","","","20.8","20.80000","","",""
"NUTRITION_564","NLIS_311759","PUBLISHED","1996-1997","SEAR","","BGD","","BTSX","","","20.6","20.60000","","",""
"NUTRITION_564","NLIS_310396","PUBLISHED","1974-1979","SEAR","","IND","","BTSX","","","20.3","20.30000","","",""
"NUTRITION_564","NLIS_312799","PUBLISHED","2005-2006","SEAR","","IND","","BTSX","","","20.0","20.00000","","",""
"NUTRITION_564","NLIS_313109","PUBLISHED","2007-2008","SEAR","","TLS","","FMLE","","","19.6","19.60000","","",""
"NUTRITION_564","NLIS_312180","PUBLISHED","1998-1999","SEAR","","IND","","FMLE","","","19.2","19.20000","","",""
"NUTRITION_564","NLIS_311901","PUBLISHED","1995-1996","SEAR","","BGD","","BTSX","","","18.7","18.70000","","",""
"NUTRITION_564","NLIS_312831","PUBLISHED","1992","SEAR","","BGD","","MLE","","","18.4","18.40000","","",""
"NUTRITION_564","NLIS_313244","PUBLISHED","2013","SEAR","","BGD","","FMLE","","","18.0","18.00000","","",""
"NUTRITION_564","NLIS_311548","PUBLISHED","1993","SEAR","","LKA","","BTSX","","","17.5","17.50000","","",""
"NUTRITION_564","NLIS_310302","PUBLISHED","1982-1983","SEAR","","BGD","","BTSX","","","17.4","17.40000","","",""
"NUTRITION_564","NLIS_312836","PUBLISHED","1995","SEAR","","BGD","","MLE","","","17.1","17.10000","","",""
"NUTRITION_564","NLIS_311569","PUBLISHED","1994","SEAR","","MDV","","MLE","","","17.0","17.00000","","",""
"NUTRITION_564","NLIS_312634","PUBLISHED","2000","SEAR","","LKA","","MLE","","","16.5","16.50000","","",""
