GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
MDG_0000000001,PUBLISHED,1968,EUR,ITA,FMLE,28.5,28.50341,27.91571,29.09,
MDG_0000000001,PUBLISHED,1985,EUR,ITA,FMLE,9.4,9.36941,9.16571,9.57323,
MDG_0000000001,PUBLISHED,2002,EUR,ITA,FMLE,3.9,3.93791,3.84973,4.03242,
MDG_0000000001,PUBLISHED,2017,EUR,ITA,FMLE,2.6,2.58314,2.48458,2.68077,
MDG_0000000001,PUBLISHED,2019,EUR,ITA,FMLE,2.5,2.46174,2.26722,2.68122,
MDG_0000000001,PUBLISHED,1964,EUR,ITA,MLE,41,41.00724,40.20541,41.82637,
MDG_0000000001,PUBLISHED,1967,EUR,ITA,MLE,36.6,36.58552,35.84531,37.32494,
MDG_0000000001,PUBLISHED,1981,EUR,ITA,MLE,14.9,14.88897,14.58473,15.20896,
MDG_0000000001,PUBLISHED,1984,EUR,ITA,MLE,12.4,12.35551,12.10404,12.61298,
MDG_0000000001,PUBLISHED,1998,EUR,ITA,MLE,5.7,5.68381,5.56084,5.81036,
MDG_0000000001,PUBLISHED,2001,EUR,ITA,MLE,4.8,4.83159,4.72719,4.94288,
MDG_0000000001,PUBLISHED,2015,EUR,ITA,MLE,3.2,3.19306,3.1156,3.27118,
MDG_0000000001,PUBLISHED,1964,AMR,JAM,BTSX,53.2,53.20605,48.16578,58.93673,
MDG_0000000001,PUBLISHED,1982,AMR,JAM,BTSX,31.2,31.22144,26.71767,36.39367,
MDG_0000000001,PUBLISHED,1996,AMR,JAM,BTSX,21.1,21.11456,18.50483,24.18464,
MDG_0000000001,PUBLISHED,1999,AMR,JAM,BTSX,19.3,19.27515,16.78251,22.0895,
MDG_0000000001,PUBLISHED,2013,AMR,JAM,BTSX,14.3,14.32063,10.11921,20.48321,
MDG_0000000001,PUBLISHED,2016,AMR,JAM,BTSX,13.1,13.06504,8.2998,20.68285,
MDG_0000000001,PUBLISHED,1962,AMR,JAM,FMLE,51.7,51.72377,46.4478,58.16117,
MDG_0000000001,PUBLISHED,1965,AMR,JAM,FMLE,46.8,46.81461,41.86014,52.3422,
MDG_0000000001,PUBLISHED,1979,AMR,JAM,FMLE,30.1,30.06188,25.67777,34.76108,
MDG_0000000001,PUBLISHED,1982,AMR,JAM,FMLE,27.7,27.66887,23.46864,32.49452,
MDG_0000000001,PUBLISHED,1997,AMR,JAM,FMLE,17.9,17.89824,15.55077,20.6549,
MDG_0000000001,PUBLISHED,2014,AMR,JAM,FMLE,12.2,12.17492,8.25541,18.04901,
MDG_0000000001,PUBLISHED,1963,AMR,JAM,MLE,59.6,59.60709,53.66462,66.50816,
MDG_0000000001,PUBLISHED,1977,AMR,JAM,MLE,39.3,39.31224,34.03183,44.88256,
MDG_0000000001,PUBLISHED,1980,AMR,JAM,MLE,36.4,36.38092,31.13749,42.2002,
MDG_0000000001,PUBLISHED,1994,AMR,JAM,MLE,25.1,25.08127,21.8818,28.94498,
MDG_0000000001,PUBLISHED,1997,AMR,JAM,MLE,22.9,22.90328,19.93781,26.34793,
MDG_0000000001,PUBLISHED,2012,AMR,JAM,MLE,16.5,16.45138,11.97996,22.85092,
MDG_0000000001,PUBLISHED,2014,AMR,JAM,MLE,15.5,15.50193,10.59231,22.94422,
MDG_0000000001,PUBLISHED,1959,EMR,JOR,BTSX,112.8,112.83142,105.02033,121.51501,
MDG_0000000001,PUBLISHED,1976,EMR,JOR,BTSX,50.7,50.68157,47.9198,53.58776,
MDG_0000000001,PUBLISHED,1991,EMR,JOR,BTSX,28.7,28.6526,26.91233,30.34548,
MDG_0000000001,PUBLISHED,1993,EMR,JOR,BTSX,27.1,27.05396,25.41004,28.7086,
MDG_0000000001,PUBLISHED,2010,EMR,JOR,BTSX,17.3,17.28585,15.25391,19.56775,
MDG_0000000001,PUBLISHED,1955,EMR,JOR,FMLE,138.7,138.69693,126.43187,152.82712,
MDG_0000000001,PUBLISHED,1957,EMR,JOR,FMLE,124.3,124.34398,114.21982,136.32014,
MDG_0000000001,PUBLISHED,1972,EMR,JOR,FMLE,59,59.03137,55.49722,62.88745,
MDG_0000000001,PUBLISHED,1989,EMR,JOR,FMLE,28.6,28.63308,26.72801,30.55802,
MDG_0000000001,PUBLISHED,2006,EMR,JOR,FMLE,17.5,17.4753,15.81725,19.2761,
MDG_0000000001,PUBLISHED,1951,EMR,JOR,MLE,176.4,176.36688,157.6068,198.40861,
MDG_0000000001,PUBLISHED,1953,EMR,JOR,MLE,157.6,157.61464,142.49565,175.12047,
MDG_0000000001,PUBLISHED,1968,EMR,JOR,MLE,72.1,72.14982,67.6696,77.02173,
MDG_0000000001,PUBLISHED,1970,EMR,JOR,MLE,66.1,66.05993,62.03615,70.29292,
MDG_0000000001,PUBLISHED,1971,EMR,JOR,MLE,63.3,63.2816,59.4731,67.3176,
MDG_0000000001,PUBLISHED,1985,EMR,JOR,MLE,36.7,36.71663,34.50155,39.05126,
MDG_0000000001,PUBLISHED,1988,EMR,JOR,MLE,33.2,33.15073,31.03775,35.35245,
MDG_0000000001,PUBLISHED,2002,EMR,JOR,MLE,23.2,23.23896,21.44147,25.24358,
MDG_0000000001,PUBLISHED,2019,EMR,JOR,MLE,14.6,14.57925,10.90944,19.46703,
MDG_0000000001,PUBLISHED,1950,WPR,JPN,BTSX,57.8,57.76488,55.94378,59.6415,
MDG_0000000001,PUBLISHED,1966,WPR,JPN,BTSX,17.6,17.56976,17.23141,17.90505,
MDG_0000000001,PUBLISHED,1981,WPR,JPN,BTSX,7,6.95158,6.82257,7.08513,
MDG_0000000001,PUBLISHED,1983,WPR,JPN,BTSX,6.2,6.16676,6.05471,6.2803,
MDG_0000000001,PUBLISHED,1984,WPR,JPN,BTSX,5.8,5.81465,5.70587,5.92356,
MDG_0000000001,PUBLISHED,1998,WPR,JPN,BTSX,3.6,3.60128,3.53786,3.66775,
MDG_0000000001,PUBLISHED,2001,WPR,JPN,BTSX,3.1,3.14062,3.08087,3.19863,
MDG_0000000001,PUBLISHED,2015,WPR,JPN,BTSX,2,2.0094,1.97051,2.04745,
MDG_0000000001,PUBLISHED,2018,WPR,JPN,BTSX,1.8,1.84737,1.79011,1.9065,
MDG_0000000001,PUBLISHED,1962,WPR,JPN,FMLE,22.8,22.77009,22.32086,23.2174,
MDG_0000000001,PUBLISHED,1965,WPR,JPN,FMLE,16.8,16.81734,16.47927,17.16016,
MDG_0000000001,PUBLISHED,1979,WPR,JPN,FMLE,6.9,6.91291,6.77132,7.06015,
MDG_0000000001,PUBLISHED,1996,WPR,JPN,FMLE,3.6,3.62341,3.54585,3.70515,
MDG_0000000001,PUBLISHED,1997,WPR,JPN,FMLE,3.5,3.47929,3.40355,3.55638,
MDG_0000000001,PUBLISHED,2014,WPR,JPN,FMLE,2,1.96155,1.91427,2.00995,
MDG_0000000001,PUBLISHED,1958,WPR,JPN,MLE,37.9,37.93752,37.20861,38.67674,
MDG_0000000001,PUBLISHED,1961,WPR,JPN,MLE,30.8,30.75224,30.16238,31.3551,
MDG_0000000001,PUBLISHED,1975,WPR,JPN,MLE,11.2,11.20214,10.98774,11.4275,
MDG_0000000001,PUBLISHED,1978,WPR,JPN,MLE,9.3,9.26058,9.07711,9.43743,
MDG_0000000001,PUBLISHED,1992,WPR,JPN,MLE,4.8,4.78868,4.69226,4.88771,
MDG_0000000001,PUBLISHED,1995,WPR,JPN,MLE,4.4,4.44071,4.34939,4.53653,
MDG_0000000001,PUBLISHED,2009,WPR,JPN,MLE,2.6,2.5785,2.52191,2.63808,
MDG_0000000001,PUBLISHED,2010,WPR,JPN,MLE,2.5,2.49112,2.43418,2.54948,
MDG_0000000001,PUBLISHED,2012,WPR,JPN,MLE,2.3,2.32255,2.26716,2.37922,
MDG_0000000001,PUBLISHED,1978,EUR,KAZ,BTSX,60.5,60.47266,54.44638,67.56965,
MDG_0000000001,PUBLISHED,1995,EUR,KAZ,BTSX,44.8,44.80147,40.97188,48.75172,
MDG_0000000001,PUBLISHED,2012,EUR,KAZ,BTSX,14.6,14.61175,14.30302,14.92865,
MDG_0000000001,PUBLISHED,1977,EUR,KAZ,FMLE,54.2,54.15922,48.04572,61.1527,
MDG_0000000001,PUBLISHED,1980,EUR,KAZ,FMLE,51.1,51.11461,45.80908,56.94771,
MDG_0000000001,PUBLISHED,1994,EUR,KAZ,FMLE,38.9,38.94413,35.22572,42.92726,
MDG_0000000001,PUBLISHED,1995,EUR,KAZ,FMLE,38.8,38.83749,35.26028,42.68259,
MDG_0000000001,PUBLISHED,1997,EUR,KAZ,FMLE,36.7,36.69424,33.52622,40.15188,
MDG_0000000001,PUBLISHED,2012,EUR,KAZ,FMLE,12.6,12.56028,11.91345,13.18442,
MDG_0000000001,PUBLISHED,1980,EUR,KAZ,MLE,64.8,64.80851,58.2522,72.10388,
MDG_0000000001,PUBLISHED,1997,EUR,KAZ,MLE,47.8,47.79355,43.82298,52.07487,
MDG_0000000001,PUBLISHED,2014,EUR,KAZ,MLE,13.2,13.16291,12.63869,13.69907,
MDG_0000000001,PUBLISHED,1961,AFR,KEN,BTSX,113.7,113.69188,105.61955,122.32649,
MDG_0000000001,PUBLISHED,1963,AFR,KEN,BTSX,106.5,106.52617,99.75763,113.83274,
MDG_0000000001,PUBLISHED,1978,AFR,KEN,BTSX,75,74.98124,70.9671,79.28802,
MDG_0000000001,PUBLISHED,1981,AFR,KEN,BTSX,68.5,68.47609,64.72452,72.40693,
MDG_0000000001,PUBLISHED,1995,AFR,KEN,BTSX,67.6,67.59186,63.93539,71.54455,
MDG_0000000001,PUBLISHED,2012,AFR,KEN,BTSX,38.2,38.23759,34.62383,42.1508,
MDG_0000000001,PUBLISHED,1961,AFR,KEN,FMLE,107.1,107.09592,98.89009,115.91463,
MDG_0000000001,PUBLISHED,1976,AFR,KEN,FMLE,74.6,74.61433,70.16803,79.48688,
MDG_0000000001,PUBLISHED,1978,AFR,KEN,FMLE,69.8,69.83261,65.7231,74.20758,
MDG_0000000001,PUBLISHED,1993,AFR,KEN,FMLE,62.2,62.24999,58.54299,66.25049,
MDG_0000000001,PUBLISHED,1996,AFR,KEN,FMLE,60.8,60.80989,57.16856,64.82948,
MDG_0000000001,PUBLISHED,2010,AFR,KEN,FMLE,35.5,35.49172,32.49357,38.81972,
MDG_0000000001,PUBLISHED,2013,AFR,KEN,FMLE,33.7,33.70156,30.06656,37.88378,
MDG_0000000001,PUBLISHED,1959,AFR,KEN,MLE,129.5,129.49567,119.11109,141.44564,
MDG_0000000001,PUBLISHED,1962,AFR,KEN,MLE,115.9,115.85926,107.82651,124.99966,
MDG_0000000001,PUBLISHED,1976,AFR,KEN,MLE,84.8,84.77713,79.92844,90.17098,
MDG_0000000001,PUBLISHED,1977,AFR,KEN,MLE,82.3,82.33001,77.70566,87.4927,
MDG_0000000001,PUBLISHED,1993,AFR,KEN,MLE,73.3,73.2523,69.05272,77.81333,
MDG_0000000001,PUBLISHED,2011,AFR,KEN,MLE,42.2,42.23618,38.42559,46.32053,
MDG_0000000001,PUBLISHED,1980,EUR,KGZ,BTSX,78.9,78.85691,66.92,93.87504,
MDG_0000000001,PUBLISHED,1983,EUR,KGZ,BTSX,70.8,70.80369,60.76458,83.50326,
MDG_0000000001,PUBLISHED,1997,EUR,KGZ,BTSX,48.4,48.38579,44.02875,53.16735,
MDG_0000000001,PUBLISHED,2000,EUR,KGZ,BTSX,42.4,42.40661,38.10248,45.97924,
MDG_0000000001,PUBLISHED,2014,EUR,KGZ,BTSX,20.9,20.89085,20.31556,21.50149,
MDG_0000000001,PUBLISHED,2017,EUR,KGZ,BTSX,18,17.97862,17.4077,18.52452,
MDG_0000000001,PUBLISHED,1986,EUR,KGZ,FMLE,55.8,55.83527,48.86335,63.91092,
MDG_0000000001,PUBLISHED,1987,EUR,KGZ,FMLE,53.3,53.2821,46.92944,60.46638,
MDG_0000000001,PUBLISHED,1989,EUR,KGZ,FMLE,49.5,49.50182,43.94841,55.87745,
MDG_0000000001,PUBLISHED,2004,EUR,KGZ,FMLE,31.6,31.61788,29.55715,33.60206,
MDG_0000000001,PUBLISHED,1976,EUR,KGZ,MLE,93.5,93.48923,77.70478,114.03109,
MDG_0000000001,PUBLISHED,1993,EUR,KGZ,MLE,59.1,59.13501,53.31852,66.07952,
MDG_0000000001,PUBLISHED,2007,EUR,KGZ,MLE,34.6,34.59067,33.1569,36.2014,
MDG_0000000001,PUBLISHED,2010,EUR,KGZ,MLE,28.9,28.91035,27.63646,30.1619,
MDG_0000000001,PUBLISHED,1979,WPR,KHM,BTSX,129.2,129.1884,118.25299,141.49998,
MDG_0000000001,PUBLISHED,1982,WPR,KHM,BTSX,97,97.04635,90.60543,103.8931,
MDG_0000000001,PUBLISHED,1997,WPR,KHM,BTSX,86.6,86.63514,81.66973,91.47577,
MDG_0000000001,PUBLISHED,1999,WPR,KHM,BTSX,83.3,83.31982,78.09402,88.63827,
MDG_0000000001,PUBLISHED,2014,WPR,KHM,BTSX,28.6,28.58586,19.7814,40.66454,
MDG_0000000001,PUBLISHED,1986,WPR,KHM,FMLE,77.2,77.22318,72.20478,82.37878,
MDG_0000000001,PUBLISHED,2003,WPR,KHM,FMLE,55.2,55.16432,50.47319,60.05514,
MDG_0000000001,PUBLISHED,2017,WPR,KHM,FMLE,21.7,21.69237,12.57442,36.76103,
MDG_0000000001,PUBLISHED,1975,WPR,KHM,MLE,191.1,191.06292,157.96786,231.59286,
MDG_0000000001,PUBLISHED,1976,WPR,KHM,MLE,178.9,178.93753,157.688,204.79535,
MDG_0000000001,PUBLISHED,1990,WPR,KHM,MLE,92.7,92.66492,87.16528,98.50074,
MDG_0000000001,PUBLISHED,1992,WPR,KHM,MLE,92.7,92.72637,87.32486,98.43669,
MDG_0000000001,PUBLISHED,2007,WPR,KHM,MLE,51.3,51.30765,45.39355,57.60707,
MDG_0000000001,PUBLISHED,1967,WPR,KIR,BTSX,105.8,105.84232,85.26861,131.98813,
MDG_0000000001,PUBLISHED,1984,WPR,KIR,BTSX,82.5,82.45871,71.6376,94.67661,
MDG_0000000001,PUBLISHED,2001,WPR,KIR,BTSX,52.3,52.29484,46.88484,58.13768,
MDG_0000000001,PUBLISHED,2016,WPR,KIR,BTSX,43.5,43.46354,29.29383,62.87637,
MDG_0000000001,PUBLISHED,2018,WPR,KIR,BTSX,41.3,41.25446,26.11642,63.44792,
MDG_0000000001,PUBLISHED,2019,WPR,KIR,BTSX,40.1,40.11294,24.71762,63.58558,
MDG_0000000001,PUBLISHED,1976,WPR,KIR,FMLE,79.5,79.47303,66.80186,95.01933,
MDG_0000000001,PUBLISHED,1979,WPR,KIR,FMLE,78.1,78.14376,66.60581,91.73843,
MDG_0000000001,PUBLISHED,1993,WPR,KIR,FMLE,56.8,56.77402,50.10159,64.45914,
MDG_0000000001,PUBLISHED,2010,WPR,KIR,FMLE,44.3,44.29783,35.7166,54.5345,
MDG_0000000001,PUBLISHED,1970,WPR,KIR,MLE,104.3,104.28339,85.81156,126.63381,
MDG_0000000001,PUBLISHED,1985,WPR,KIR,MLE,87.9,87.90612,76.02951,101.49416,
MDG_0000000001,PUBLISHED,1987,WPR,KIR,MLE,83.6,83.58376,72.39866,95.98041,
MDG_0000000001,PUBLISHED,1988,WPR,KIR,MLE,81,80.96364,70.36467,92.85838,
MDG_0000000001,PUBLISHED,2002,WPR,KIR,MLE,56.3,56.3214,50.12098,63.19619,
MDG_0000000001,PUBLISHED,2005,WPR,KIR,MLE,55.1,55.07238,48.26477,62.65984,
MDG_0000000001,PUBLISHED,2019,WPR,KIR,MLE,44.1,44.14581,27.1845,70.11241,
MDG_0000000001,PUBLISHED,1974,AMR,KNA,BTSX,52.5,52.47625,48.52118,56.7608,
MDG_0000000001,PUBLISHED,1988,AMR,KNA,BTSX,27.1,27.07627,24.72746,29.62574,
MDG_0000000001,PUBLISHED,1991,AMR,KNA,BTSX,24.8,24.84216,22.59115,27.29763,
MDG_0000000001,PUBLISHED,2005,AMR,KNA,BTSX,16,15.95834,14.07624,18.13456,
MDG_0000000001,PUBLISHED,1974,AMR,KNA,FMLE,48,48.03745,43.94546,52.52162,
MDG_0000000001,PUBLISHED,1975,AMR,KNA,FMLE,46.3,46.25053,42.5344,50.3276,
MDG_0000000001,PUBLISHED,1992,AMR,KNA,FMLE,21.8,21.79187,19.57432,24.20655,
MDG_0000000001,PUBLISHED,2006,AMR,KNA,FMLE,13.8,13.82223,12.08649,15.87491,
MDG_0000000001,PUBLISHED,2009,AMR,KNA,FMLE,13.2,13.17618,11.4431,15.17307,
MDG_0000000001,PUBLISHED,1975,AMR,KNA,MLE,54.7,54.71211,50.49678,59.18466,
MDG_0000000001,PUBLISHED,1978,AMR,KNA,MLE,49.4,49.40861,45.68029,53.42015,
MDG_0000000001,PUBLISHED,1992,AMR,KNA,MLE,26.9,26.8623,24.28067,29.68506,
MDG_0000000001,PUBLISHED,1995,AMR,KNA,MLE,25.6,25.60816,23.06944,28.47131,
MDG_0000000001,PUBLISHED,2009,AMR,KNA,MLE,16.2,16.24922,14.20399,18.62147,
MDG_0000000001,PUBLISHED,2010,AMR,KNA,MLE,16.1,16.12672,14.07692,18.48811,
MDG_0000000001,PUBLISHED,2012,AMR,KNA,MLE,16,15.98545,13.75204,18.5575,
MDG_0000000001,PUBLISHED,1958,WPR,KOR,BTSX,89.3,89.32196,80.58266,98.55545,
MDG_0000000001,PUBLISHED,1975,WPR,KOR,BTSX,36.5,36.48295,34.78815,38.31338,
MDG_0000000001,PUBLISHED,1992,WPR,KOR,BTSX,11.2,11.24007,10.63727,11.8782,
MDG_0000000001,PUBLISHED,2006,WPR,KOR,BTSX,4.4,4.42635,4.34395,4.5118,
MDG_0000000001,PUBLISHED,2009,WPR,KOR,BTSX,3.7,3.68191,3.61231,3.75337,
MDG_0000000001,PUBLISHED,1954,WPR,KOR,FMLE,124.1,124.13508,109.18861,141.02722,
MDG_0000000001,PUBLISHED,1955,WPR,KOR,FMLE,109.8,109.78111,97.33807,123.72934,
MDG_0000000001,PUBLISHED,1957,WPR,KOR,FMLE,90.2,90.19851,80.52123,100.65316,
MDG_0000000001,PUBLISHED,1972,WPR,KOR,FMLE,38.5,38.47861,36.05022,41.10369,
MDG_0000000001,PUBLISHED,1989,WPR,KOR,FMLE,13.1,13.12517,12.32083,13.9517,
MDG_0000000001,PUBLISHED,2006,WPR,KOR,FMLE,4.1,4.12982,4.03057,4.23118,
MDG_0000000001,PUBLISHED,1954,WPR,KOR,MLE,138.1,138.09753,121.33589,156.86877,
MDG_0000000001,PUBLISHED,1969,WPR,KOR,MLE,53.9,53.94003,50.35661,57.93377,
MDG_0000000001,PUBLISHED,1971,WPR,KOR,MLE,47.6,47.61405,44.77412,50.91413,
MDG_0000000001,PUBLISHED,1972,WPR,KOR,MLE,45,44.9968,42.42162,47.94733,
MDG_0000000001,PUBLISHED,1986,WPR,KOR,MLE,20.4,20.44258,19.24478,21.64562,
MDG_0000000001,PUBLISHED,2003,WPR,KOR,MLE,5.8,5.82609,5.69132,5.95822,
MDG_0000000001,PUBLISHED,1959,EMR,KWT,BTSX,104.5,104.45796,82.52176,133.06346,
MDG_0000000001,PUBLISHED,1976,EMR,KWT,BTSX,38.1,38.07159,37.33227,38.83317,
MDG_0000000001,PUBLISHED,1991,EMR,KWT,BTSX,14.8,14.84613,14.35979,15.35492,
MDG_0000000001,PUBLISHED,1993,EMR,KWT,BTSX,13.1,13.07601,12.67904,13.4878,
MDG_0000000001,PUBLISHED,2008,EMR,KWT,BTSX,9.4,9.3891,9.11976,9.66072,
MDG_0000000001,PUBLISHED,2011,EMR,KWT,BTSX,8.6,8.59044,8.33718,8.85109,
MDG_0000000001,PUBLISHED,1964,EMR,KWT,FMLE,71.7,71.73389,61.56616,83.73143,
MDG_0000000001,PUBLISHED,1967,EMR,KWT,FMLE,59,58.95868,52.66463,66.26657,
MDG_0000000001,PUBLISHED,1981,EMR,KWT,FMLE,25.2,25.21628,24.62756,25.82134,
MDG_0000000001,PUBLISHED,1998,EMR,KWT,FMLE,10.3,10.28354,9.91931,10.65866,
MDG_0000000001,PUBLISHED,2015,EMR,KWT,FMLE,6.8,6.75965,6.49007,7.03052,
MDG_0000000001,PUBLISHED,1969,EMR,KWT,MLE,59,58.99102,53.82757,64.85903,
MDG_0000000001,PUBLISHED,1972,EMR,KWT,MLE,50.3,50.31446,47.34957,53.44517,
MDG_0000000001,PUBLISHED,1986,EMR,KWT,MLE,19.8,19.81803,19.32392,20.32952,
MDG_0000000001,PUBLISHED,1989,EMR,KWT,MLE,17.1,17.14322,16.59973,17.68897,
MDG_0000000001,PUBLISHED,2003,EMR,KWT,MLE,10.9,10.90503,10.54526,11.28615,
MDG_0000000001,PUBLISHED,2006,EMR,KWT,MLE,10.4,10.42102,10.08004,10.78077,
MDG_0000000001,PUBLISHED,1978,WPR,LAO,BTSX,145,145.04985,125.34608,168.7746,
MDG_0000000001,PUBLISHED,1981,WPR,LAO,BTSX,134.1,134.12168,119.57575,150.27725,
MDG_0000000001,PUBLISHED,1995,WPR,LAO,BTSX,89.7,89.72024,83.52013,96.68272,
MDG_0000000001,PUBLISHED,2013,WPR,LAO,BTSX,45.6,45.60113,39.28734,52.3758,
MDG_0000000001,PUBLISHED,1988,WPR,LAO,FMLE,102.1,102.11922,93.72279,110.95058,
MDG_0000000001,PUBLISHED,2002,WPR,LAO,FMLE,63.2,63.24811,58.19656,69.05166,
MDG_0000000001,PUBLISHED,2005,WPR,LAO,FMLE,56.3,56.30073,51.49665,61.68009,
MDG_0000000001,PUBLISHED,1969,AMR,HND,MLE,114.2,114.16583,105.79397,124.06135,
MDG_0000000001,PUBLISHED,1986,AMR,HND,MLE,58.7,58.66591,54.55497,63.15006,
MDG_0000000001,PUBLISHED,2001,AMR,HND,MLE,32.1,32.13249,29.46522,35.03654,
MDG_0000000001,PUBLISHED,2004,AMR,HND,MLE,28.2,28.24465,25.64936,31.08554,
MDG_0000000001,PUBLISHED,2018,AMR,HND,MLE,16.6,16.58211,11.41324,23.65798,
MDG_0000000001,PUBLISHED,1982,EUR,HRV,BTSX,19.4,19.40289,18.75212,20.05578,
MDG_0000000001,PUBLISHED,1996,EUR,HRV,BTSX,8.3,8.31056,8.07339,8.55603,
MDG_0000000001,PUBLISHED,1999,EUR,HRV,BTSX,7.5,7.45429,7.21878,7.70782,
MDG_0000000001,PUBLISHED,2013,EUR,HRV,BTSX,4.3,4.31452,4.12415,4.49708,
MDG_0000000001,PUBLISHED,2016,EUR,HRV,BTSX,4.2,4.16127,3.95454,4.37825,
MDG_0000000001,PUBLISHED,1991,EUR,HRV,FMLE,9.2,9.15957,8.83828,9.48995,
MDG_0000000001,PUBLISHED,2009,EUR,HRV,FMLE,4.4,4.42815,4.21443,4.64326,
MDG_0000000001,PUBLISHED,1987,EUR,HRV,MLE,15.6,15.56069,15.14031,16.0029,
MDG_0000000001,PUBLISHED,2001,EUR,HRV,MLE,7.6,7.55542,7.26731,7.87821,
MDG_0000000001,PUBLISHED,2004,EUR,HRV,MLE,6.6,6.57471,6.31145,6.85461,
MDG_0000000001,PUBLISHED,2018,EUR,HRV,MLE,4.5,4.45264,4.09669,4.86587,
MDG_0000000001,PUBLISHED,1957,AMR,HTI,BTSX,200.3,200.25938,169.83451,236.49869,
MDG_0000000001,PUBLISHED,1971,AMR,HTI,BTSX,157.4,157.43172,145.47023,171.10712,
MDG_0000000001,PUBLISHED,1974,AMR,HTI,BTSX,147.2,147.22007,137.04078,158.57712,
MDG_0000000001,PUBLISHED,1989,AMR,HTI,BTSX,102.7,102.70893,96.60375,109.10626,
MDG_0000000001,PUBLISHED,1991,AMR,HTI,BTSX,97.6,97.62655,91.86775,103.77958,
MDG_0000000001,PUBLISHED,2006,AMR,HTI,BTSX,63.9,63.94455,59.18652,68.79352,
MDG_0000000001,PUBLISHED,1959,AMR,HTI,FMLE,178.9,178.87333,154.66378,207.33169,
MDG_0000000001,PUBLISHED,1976,AMR,HTI,FMLE,129.6,129.56814,119.99346,139.5472,
MDG_0000000001,PUBLISHED,1990,AMR,HTI,FMLE,91.5,91.46377,85.60917,97.71455,
MDG_0000000001,PUBLISHED,1993,AMR,HTI,FMLE,84.2,84.16029,78.68445,90.20733,
MDG_0000000001,PUBLISHED,2008,AMR,HTI,FMLE,55.2,55.24666,50.63527,60.39443,
MDG_0000000001,PUBLISHED,2010,AMR,HTI,FMLE,79.5,79.51171,72.07139,88.0399,
MDG_0000000001,PUBLISHED,1961,AMR,HTI,MLE,201.1,201.10736,177.35245,228.83128,
MDG_0000000001,PUBLISHED,1978,AMR,HTI,MLE,143.9,143.8798,133.5999,154.95811,
MDG_0000000001,PUBLISHED,1995,AMR,HTI,MLE,94.5,94.5104,88.42263,100.96981,
MDG_0000000001,PUBLISHED,2012,AMR,HTI,MLE,62.1,62.07632,55.5744,69.90188,
MDG_0000000001,PUBLISHED,2013,AMR,HTI,MLE,60.8,60.84776,53.91003,69.43638,
MDG_0000000001,PUBLISHED,1957,EUR,HUN,BTSX,56.3,56.30304,54.90059,57.74301,
MDG_0000000001,PUBLISHED,1959,EUR,HUN,BTSX,50.3,50.32427,49.08114,51.61025,
MDG_0000000001,PUBLISHED,1974,EUR,HUN,BTSX,34.7,34.69524,33.79352,35.63907,
MDG_0000000001,PUBLISHED,1977,EUR,HUN,BTSX,26.3,26.31951,25.64157,27.00508,
MDG_0000000001,PUBLISHED,1991,EUR,HUN,BTSX,14.7,14.66551,14.33131,15.01422,
MDG_0000000001,PUBLISHED,2008,EUR,HUN,BTSX,5.5,5.49968,5.31787,5.68713,
MDG_0000000001,PUBLISHED,1955,EUR,HUN,FMLE,51,51.02822,49.81036,52.3256,
MDG_0000000001,PUBLISHED,1970,EUR,HUN,FMLE,31.1,31.08565,30.28805,31.89631,
MDG_0000000001,PUBLISHED,1972,EUR,HUN,FMLE,30.4,30.43074,29.57975,31.26206,
MDG_0000000001,PUBLISHED,1973,EUR,HUN,FMLE,30.9,30.91021,30.14262,31.68789,
MDG_0000000001,PUBLISHED,1987,EUR,HUN,FMLE,15.4,15.38585,14.95281,15.82925,
MDG_0000000001,PUBLISHED,1990,EUR,HUN,FMLE,13.5,13.4503,13.07803,13.81376,
MDG_0000000001,PUBLISHED,2004,EUR,HUN,FMLE,6.1,6.13135,5.90364,6.37749,
MDG_0000000001,PUBLISHED,2007,EUR,HUN,FMLE,5.3,5.31557,5.10379,5.53341,
MDG_0000000001,PUBLISHED,1951,EUR,HUN,MLE,80,79.98519,77.97452,82.04098,
MDG_0000000001,PUBLISHED,1968,EUR,HUN,MLE,40.8,40.81191,39.82473,41.79779,
MDG_0000000001,PUBLISHED,1985,EUR,HUN,MLE,21.7,21.67548,21.12325,22.2631,
MDG_0000000001,PUBLISHED,1986,EUR,HUN,MLE,20.7,20.66902,20.14123,21.21211,
MDG_0000000001,PUBLISHED,2000,EUR,HUN,MLE,9.5,9.47859,9.18156,9.78977,
MDG_0000000001,PUBLISHED,2003,EUR,HUN,MLE,7.8,7.75634,7.49671,8.03105,
MDG_0000000001,PUBLISHED,2017,EUR,HUN,MLE,3.9,3.89412,3.70014,4.1033,
MDG_0000000001,PUBLISHED,1951,SEAR,IDN,BTSX,192.7,192.65038,168.23882,221.49195,
MDG_0000000001,PUBLISHED,1965,SEAR,IDN,BTSX,131.2,131.18053,123.92422,138.82477,
MDG_0000000001,PUBLISHED,1968,SEAR,IDN,BTSX,120.3,120.27698,114.40324,126.6752,
MDG_0000000001,PUBLISHED,1982,SEAR,IDN,BTSX,80.4,80.39554,77.0262,83.96515,
MDG_0000000001,PUBLISHED,1985,SEAR,IDN,BTSX,73.5,73.49196,70.42587,76.82976,
