"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_Est_smk_daily","PUBLISHED","2007","AFR","NGA","FMLE","0.4 [0.2-0.7]","0.40000","0.20000","0.70000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","NGA","FMLE","0.4 [0.2-0.5]","0.40000","0.20000","0.50000",""
"M_Est_smk_curr","PUBLISHED","2010","EMR","ARE","FMLE","0.8 [0.3-1.3]","0.80000","0.30000","1.30000",""
"M_Est_smk_curr","PUBLISHED","2012","EMR","ARE","FMLE","0.7 [0.3-1.2]","0.70000","0.30000","1.20000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","NGA","FMLE","0.5 [0.3-0.6]","0.50000","0.30000","0.60000",""
"M_Est_smk_curr","PUBLISHED","2007","EMR","OMN","FMLE","0.5 [0.3-0.7]","0.50000","0.30000","0.70000",""
"M_Est_smk_curr","PUBLISHED","2010","EMR","OMN","FMLE","0.4 [0.3-0.6]","0.40000","0.30000","0.60000",""
"M_Est_smk_curr","PUBLISHED","2016","EMR","QAT","FMLE","0.7 [0.3-1.2]","0.70000","0.30000","1.20000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","ETH","FMLE","0.4 [0.3-0.6]","0.40000","0.30000","0.60000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","ETH","FMLE","0.4 [0.3-0.6]","0.40000","0.30000","0.60000",""
"M_Est_smk_daily","PUBLISHED","2014","AFR","GMB","FMLE","0.6 [0.3-0.8]","0.60000","0.30000","0.80000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","GMB","FMLE","0.5 [0.3-0.7]","0.50000","0.30000","0.70000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","SEN","FMLE","0.6 [0.3-0.8]","0.60000","0.30000","0.80000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","SEN","FMLE","0.5 [0.3-0.8]","0.50000","0.30000","0.80000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","STP","FMLE","0.7 [0.3-1.2]","0.70000","0.30000","1.20000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","STP","FMLE","0.7 [0.3-1.2]","0.70000","0.30000","1.20000",""
"M_Est_smk_curr","PUBLISHED","2010","SEAR","LKA","FMLE","0.6 [0.4-0.8]","0.60000","0.40000","0.80000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","LSO","FMLE","0.8 [0.4-1.1]","0.80000","0.40000","1.10000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","LSO","FMLE","0.7 [0.4-1.1]","0.70000","0.40000","1.10000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","NGA","FMLE","0.6 [0.4-0.9]","0.60000","0.40000","0.90000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","DZA","FMLE","0.9 [0.4-1.4]","0.90000","0.40000","1.40000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","DZA","FMLE","0.8 [0.4-1.2]","0.80000","0.40000","1.20000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","GMB","FMLE","0.6 [0.4-0.9]","0.60000","0.40000","0.90000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","KEN","FMLE","0.7 [0.4-1.1]","0.70000","0.40000","1.10000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","KEN","FMLE","0.7 [0.4-0.9]","0.70000","0.40000","0.90000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","SEN","FMLE","0.7 [0.4-1.1]","0.70000","0.40000","1.10000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","SEN","FMLE","0.7 [0.4-1.0]","0.70000","0.40000","1.00000",""
"M_Est_smk_daily","PUBLISHED","2018","AMR","SLV","FMLE","1.3 [0.4-2.2]","1.30000","0.40000","2.20000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","STP","FMLE","1.0 [0.4-1.7]","1.00000","0.40000","1.70000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","BEN","FMLE","0.9 [0.5-1.3]","0.90000","0.50000","1.30000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","BEN","FMLE","0.8 [0.5-1.2]","0.80000","0.50000","1.20000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","CIV","FMLE","0.9 [0.5-1.4]","0.90000","0.50000","1.40000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","COG","FMLE","0.8 [0.5-1.0]","0.80000","0.50000","1.00000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","STP","FMLE","1.1 [0.5-1.8]","1.10000","0.50000","1.80000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","STP","FMLE","1.0 [0.5-1.7]","1.00000","0.50000","1.70000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","TCD","FMLE","1.0 [0.5-1.5]","1.00000","0.50000","1.50000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","TGO","FMLE","1.0 [0.5-1.5]","1.00000","0.50000","1.50000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","LSO","FMLE","0.9 [0.5-1.6]","0.90000","0.50000","1.60000",""
"M_Est_smk_daily","PUBLISHED","2014","AFR","MDG","FMLE","1.3 [0.5-2.3]","1.30000","0.50000","2.30000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","MLI","FMLE","1.2 [0.5-1.9]","1.20000","0.50000","1.90000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","MYS","FMLE","0.8 [0.5-1.2]","0.80000","0.50000","1.20000",""
"M_Est_smk_daily","PUBLISHED","2014","AFR","ZWE","FMLE","1.0 [0.5-1.5]","1.00000","0.50000","1.50000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","ZWE","FMLE","0.9 [0.5-1.5]","0.90000","0.50000","1.50000",""
"M_Est_smk_curr","PUBLISHED","2007","SEAR","LKA","FMLE","0.8 [0.6-1.1]","0.80000","0.60000","1.10000",""
"M_Est_smk_curr","PUBLISHED","2014","EMR","MAR","FMLE","1.1 [0.6-1.5]","1.10000","0.60000","1.50000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","MYS","FMLE","1.0 [0.6-1.4]","1.00000","0.60000","1.40000",""
"M_Est_smk_curr","PUBLISHED","2010","EMR","QAT","FMLE","1.1 [0.6-1.8]","1.10000","0.60000","1.80000",""
"M_Est_smk_curr","PUBLISHED","2018","EMR","SAU","FMLE","1.2 [0.6-1.7]","1.20000","0.60000","1.70000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","COG","FMLE","1.0 [0.6-1.5]","1.00000","0.60000","1.50000",""
"M_Est_smk_daily","PUBLISHED","2016","SEAR","IDN","FMLE","0.8 [0.6-1.0]","0.80000","0.60000","1.00000",""
"M_Est_smk_daily","PUBLISHED","2016","EMR","IRN","FMLE","0.9 [0.6-1.3]","0.90000","0.60000","1.30000",""
"M_Est_smk_daily","PUBLISHED","2018","EMR","IRN","FMLE","0.8 [0.6-1.2]","0.80000","0.60000","1.20000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","TGO","FMLE","1.2 [0.6-1.8]","1.20000","0.60000","1.80000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","UGA","FMLE","1.0 [0.6-1.4]","1.00000","0.60000","1.40000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","UZB","FMLE","1.0 [0.6-1.4]","1.00000","0.60000","1.40000",""
"M_Est_smk_daily","PUBLISHED","2010","EUR","UZB","FMLE","1.0 [0.6-1.4]","1.00000","0.60000","1.40000",""
"M_Est_smk_curr","PUBLISHED","2016","SEAR","BGD","FMLE","1.1 [0.7-1.5]","1.10000","0.70000","1.50000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","CIV","FMLE","1.3 [0.7-2.1]","1.30000","0.70000","2.10000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","STP","FMLE","1.4 [0.7-2.1]","1.40000","0.70000","2.10000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","STP","FMLE","1.2 [0.7-2.0]","1.20000","0.70000","2.00000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","SWZ","FMLE","1.3 [0.7-1.8]","1.30000","0.70000","1.80000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","TCD","FMLE","1.2 [0.7-1.7]","1.20000","0.70000","1.70000",""
"M_Est_smk_daily","PUBLISHED","2012","WPR","MYS","FMLE","1.0 [0.7-1.3]","1.00000","0.70000","1.30000",""
"M_Est_smk_daily","PUBLISHED","2014","AMR","PAN","FMLE","1.4 [0.7-2.0]","1.40000","0.70000","2.00000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","PAN","FMLE","1.3 [0.7-1.9]","1.30000","0.70000","1.90000",""
"M_Est_smk_daily","PUBLISHED","2010","AMR","SLV","FMLE","1.7 [0.7-2.8]","1.70000","0.70000","2.80000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","BFA","FMLE","1.6 [0.8-2.6]","1.60000","0.80000","2.60000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","CIV","FMLE","1.6 [0.8-2.4]","1.60000","0.80000","2.40000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","COG","FMLE","1.1 [0.8-1.4]","1.10000","0.80000","1.40000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","DZA","FMLE","1.4 [0.8-2.0]","1.40000","0.80000","2.00000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","BDI","FMLE","1.8 [0.8-3.1]","1.80000","0.80000","3.10000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","BDI","FMLE","1.7 [0.8-2.8]","1.70000","0.80000","2.80000",""
"M_Est_smk_daily","PUBLISHED","2012","SEAR","BGD","FMLE","1.2 [0.8-1.6]","1.20000","0.80000","1.60000",""
"M_Est_smk_daily","PUBLISHED","2007","AMR","BRB","FMLE","1.6 [0.8-2.3]","1.60000","0.80000","2.30000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","BRB","FMLE","1.4 [0.8-2.1]","1.40000","0.80000","2.10000",""
"M_Est_smk_daily","PUBLISHED","2014","AFR","UGA","FMLE","1.2 [0.8-1.7]","1.20000","0.80000","1.70000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","ZWE","FMLE","1.4 [0.8-2.0]","1.40000","0.80000","2.00000",""
"M_Est_smk_curr","PUBLISHED","2014","SEAR","BGD","FMLE","1.3 [0.9-1.8]","1.30000","0.90000","1.80000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","DZA","FMLE","1.6 [0.9-2.5]","1.60000","0.90000","2.50000",""
"M_Est_smk_curr","PUBLISHED","2018","SEAR","IND","FMLE","1.3 [0.9-1.7]","1.30000","0.90000","1.70000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","BHS","FMLE","2.3 [0.9-3.9]","2.30000","0.90000","3.90000",""
"M_Est_smk_daily","PUBLISHED","2010","AMR","BRB","FMLE","1.5 [0.9-2.2]","1.50000","0.90000","2.20000",""
"M_Est_smk_daily","PUBLISHED","2018","AMR","GUY","FMLE","1.8 [0.9-2.9]","1.80000","0.90000","2.90000",""
"M_Est_smk_daily","PUBLISHED","2010","SEAR","IDN","FMLE","1.1 [0.9-1.3]","1.10000","0.90000","1.30000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","MDG","FMLE","2.1 [1.0-3.2]","2.10000","1.00000","3.20000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","MLI","FMLE","1.9 [1.0-2.8]","1.90000","1.00000","2.80000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","MYS","FMLE","1.4 [1.0-1.8]","1.40000","1.00000","1.80000",""
"M_Est_smk_curr","PUBLISHED","2014","EMR","SAU","FMLE","1.5 [1.0-2.2]","1.50000","1.00000","2.20000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","MUS","FMLE","1.6 [1.0-2.4]","1.60000","1.00000","2.40000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","MWI","FMLE","1.6 [1.0-2.3]","1.60000","1.00000","2.30000",""
"M_Est_smk_daily","PUBLISHED","2018","EMR","PAK","FMLE","1.7 [1.0-2.5]","1.70000","1.00000","2.50000",""
"M_Est_smk_daily","PUBLISHED","2014","EMR","TUN","FMLE","1.7 [1.0-2.6]","1.70000","1.00000","2.60000",""
"M_Est_smk_curr","PUBLISHED","2012","SEAR","BGD","FMLE","1.6 [1.1-2.2]","1.60000","1.10000","2.20000",""
"M_Est_smk_curr","PUBLISHED","2018","AMR","BRB","FMLE","2.0 [1.1-3.3]","2.00000","1.10000","3.30000",""
"M_Est_smk_daily","PUBLISHED","2014","AMR","GUY","FMLE","2.2 [1.1-3.4]","2.20000","1.10000","3.40000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","GUY","FMLE","2.0 [1.1-3.2]","2.00000","1.10000","3.20000",""
"M_Est_smk_daily","PUBLISHED","2018","AMR","HTI","FMLE","2.2 [1.1-3.4]","2.20000","1.10000","3.40000",""
"M_Est_smk_daily","PUBLISHED","2014","SEAR","IND","FMLE","1.5 [1.1-2.0]","1.50000","1.10000","2.00000",""
"M_Est_smk_curr","PUBLISHED","2016","AMR","SLV","FMLE","2.3 [1.2-3.7]","2.30000","1.20000","3.70000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","SWZ","FMLE","1.8 [1.2-2.6]","1.80000","1.20000","2.60000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","TCD","FMLE","1.8 [1.2-2.4]","1.80000","1.20000","2.40000",""
"M_Est_smk_curr","PUBLISHED","2018","EMR","TUN","FMLE","2.0 [1.2-3.1]","2.00000","1.20000","3.10000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","MUS","FMLE","1.8 [1.2-2.5]","1.80000","1.20000","2.50000",""
"M_Est_smk_daily","PUBLISHED","2016","EMR","PAK","FMLE","1.9 [1.2-2.6]","1.90000","1.20000","2.60000",""
"M_Est_smk_daily","PUBLISHED","2016","SEAR","THA","FMLE","1.5 [1.2-1.9]","1.50000","1.20000","1.90000",""
"M_Est_smk_daily","PUBLISHED","2018","SEAR","THA","FMLE","1.5 [1.2-1.8]","1.50000","1.20000","1.80000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","ARM","FMLE","1.7 [1.3-2.1]","1.70000","1.30000","2.10000",""
"M_Est_smk_curr","PUBLISHED","2018","EUR","ARM","FMLE","1.7 [1.3-2.1]","1.70000","1.30000","2.10000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","BDI","FMLE","2.2 [1.3-3.2]","2.20000","1.30000","3.20000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","BDI","FMLE","2.1 [1.3-3.1]","2.10000","1.30000","3.10000",""
"M_Est_smk_daily","PUBLISHED","2012","EMR","KWT","FMLE","1.8 [1.3-2.5]","1.80000","1.30000","2.50000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","MOZ","FMLE","2.5 [1.3-4.0]","2.50000","1.30000","4.00000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","MUS","FMLE","1.9 [1.3-2.5]","1.90000","1.30000","2.50000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","MWI","FMLE","1.9 [1.3-2.6]","1.90000","1.30000","2.60000",""
"M_Est_smk_curr","PUBLISHED","2010","SEAR","BGD","FMLE","1.9 [1.4-2.5]","1.90000","1.40000","2.50000",""
"M_Est_smk_curr","PUBLISHED","2018","EMR","BHR","FMLE","3.5 [1.4-5.8]","3.50000","1.40000","5.80000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","BRB","FMLE","2.4 [1.4-3.5]","2.40000","1.40000","3.50000",""
"M_Est_smk_curr","PUBLISHED","2018","AMR","GUY","FMLE","2.1 [1.4-2.9]","2.10000","1.40000","2.90000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","UGA","FMLE","1.9 [1.4-2.4]","1.90000","1.40000","2.40000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","ZMB","FMLE","2.0 [1.4-2.6]","2.00000","1.40000","2.60000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","ARM","FMLE","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"M_Est_smk_daily","PUBLISHED","2016","EMR","BHR","FMLE","2.9 [1.4-4.7]","2.90000","1.40000","4.70000",""
"M_Est_smk_daily","PUBLISHED","2012","SEAR","THA","FMLE","1.7 [1.4-2.0]","1.70000","1.40000","2.00000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","ZMB","FMLE","2.1 [1.4-2.7]","2.10000","1.40000","2.70000",""
"M_Est_smk_curr","PUBLISHED","2012","EUR","ARM","FMLE","1.9 [1.5-2.3]","1.90000","1.50000","2.30000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","ARM","FMLE","1.8 [1.5-2.2]","1.80000","1.50000","2.20000",""
"M_Est_smk_daily","PUBLISHED","2007","SEAR","THA","FMLE","1.9 [1.5-2.3]","1.90000","1.50000","2.30000",""
"M_Est_smk_daily","PUBLISHED","2010","SEAR","THA","FMLE","1.8 [1.5-2.1]","1.80000","1.50000","2.10000",""
"M_Est_smk_daily","PUBLISHED","2007","EMR","TUN","FMLE","2.5 [1.5-3.6]","2.50000","1.50000","3.60000",""
"M_Est_smk_daily","PUBLISHED","2018","EMR","YEM","FMLE","3.8 [1.5-6.8]","3.80000","1.50000","6.80000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","BFA","FMLE","2.6 [1.6-4.0]","2.60000","1.60000","4.00000",""
"M_Est_smk_curr","PUBLISHED","2007","AMR","BRB","FMLE","2.6 [1.6-3.9]","2.60000","1.60000","3.90000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","BRN","FMLE","2.4 [1.6-3.4]","2.40000","1.60000","3.40000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","CHN","FMLE","2.1 [1.6-2.7]","2.10000","1.60000","2.70000",""
"M_Est_smk_daily","PUBLISHED","2010","WPR","CHN","FMLE","2.1 [1.6-2.5]","2.10000","1.60000","2.50000",""
"M_Est_smk_daily","PUBLISHED","2012","WPR","CHN","FMLE","2.0 [1.6-2.4]","2.00000","1.60000","2.40000",""
"M_Est_smk_daily","PUBLISHED","2007","AMR","GUY","FMLE","3.1 [1.6-5.0]","3.10000","1.60000","5.00000",""
"M_Est_smk_daily","PUBLISHED","2007","AMR","HTI","FMLE","3.2 [1.6-4.9]","3.20000","1.60000","4.90000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","UGA","FMLE","2.3 [1.7-2.9]","2.30000","1.70000","2.90000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","ZMB","FMLE","2.3 [1.7-2.9]","2.30000","1.70000","2.90000",""
"M_Est_smk_daily","PUBLISHED","2012","EMR","BHR","FMLE","3.4 [1.7-5.0]","3.40000","1.70000","5.00000",""
"M_Est_smk_daily","PUBLISHED","2007","WPR","BRN","FMLE","2.6 [1.7-3.6]","2.60000","1.70000","3.60000",""
"M_Est_smk_daily","PUBLISHED","2007","WPR","CHN","FMLE","2.2 [1.7-2.6]","2.20000","1.70000","2.60000",""
"M_Est_smk_curr","PUBLISHED","2016","WPR","BRN","FMLE","2.6 [1.8-3.5]","2.60000","1.80000","3.50000",""
"M_Est_smk_curr","PUBLISHED","2014","WPR","CHN","FMLE","2.3 [1.8-2.8]","2.30000","1.80000","2.80000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","GUY","FMLE","2.6 [1.8-3.4]","2.60000","1.80000","3.40000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","PAN","FMLE","2.5 [1.8-3.3]","2.50000","1.80000","3.30000",""
"M_Est_smk_curr","PUBLISHED","2007","EMR","SAU","FMLE","2.6 [1.8-3.4]","2.60000","1.80000","3.40000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","ETH","BTSX","2.5 [1.8-3.1]","2.50000","1.80000","3.10000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","CHN","FMLE","2.4 [1.9-2.8]","2.40000","1.90000","2.80000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","CHN","FMLE","2.3 [1.9-2.8]","2.30000","1.90000","2.80000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","COM","FMLE","3.9 [1.9-6.2]","3.90000","1.90000","6.20000",""
"M_Est_smk_curr","PUBLISHED","2012","SEAR","IDN","FMLE","2.5 [1.9-3.1]","2.50000","1.90000","3.10000",""
"M_Est_smk_curr","PUBLISHED","2007","EMR","IRN","FMLE","2.6 [1.9-3.4]","2.60000","1.90000","3.40000",""
"M_Est_smk_daily","PUBLISHED","2014","AMR","CRI","FMLE","3.5 [1.9-5.1]","3.50000","1.90000","5.10000",""
"M_Est_smk_daily","PUBLISHED","2018","AMR","DOM","FMLE","4.5 [1.9-7.6]","4.50000","1.90000","7.60000",""
"M_Est_smk_daily","PUBLISHED","2018","SEAR","MMR","FMLE","3.2 [1.9-4.8]","3.20000","1.90000","4.80000",""
"M_Est_smk_daily","PUBLISHED","2014","AMR","PER","FMLE","3.3 [1.9-4.9]","3.30000","1.90000","4.90000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","CMR","MLE","14.1 [10.0-18.7]","14.10000","10.00000","18.70000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","CMR","MLE","14.0 [10.0-18.2]","14.00000","10.00000","18.20000",""
"M_Est_smk_curr","PUBLISHED","2012","AMR","HTI","MLE","13.2 [10.0-17.0]","13.20000","10.00000","17.00000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","GMB","BTSX","12.7 [10.0-15.9]","12.70000","10.00000","15.90000",""
"M_Est_smk_curr","PUBLISHED","2016","AMR","PRY","BTSX","13.8 [10.0-18.4]","13.80000","10.00000","18.40000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","CMR","MLE","13.9 [10.1-18.5]","13.90000","10.10000","18.50000",""
"M_Est_smk_curr","PUBLISHED","2016","AMR","COL","MLE","13.0 [10.1-16.2]","13.00000","10.10000","16.20000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","SWZ","MLE","15.0 [10.1-19.6]","15.00000","10.10000","19.60000",""
"M_Est_smk_curr","PUBLISHED","2018","AMR","ARG","FMLE","14.5 [10.1-18.5]","14.50000","10.10000","18.50000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","TON","FMLE","13.2 [10.1-16.3]","13.20000","10.10000","16.30000",""
"M_Est_smk_daily","PUBLISHED","2010","EUR","LUX","FMLE","15.7 [10.2-22.6]","15.70000","10.20000","22.60000",""
"M_Est_smk_daily","PUBLISHED","2007","SEAR","NPL","FMLE","13.0 [10.2-16.2]","13.00000","10.20000","16.20000",""
"M_Est_smk_daily","PUBLISHED","2012","EUR","RUS","FMLE","12.4 [10.2-14.6]","12.40000","10.20000","14.60000",""
"M_Est_smk_daily","PUBLISHED","2016","EUR","RUS","FMLE","12.7 [10.2-15.2]","12.70000","10.20000","15.20000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","RUS","FMLE","12.8 [10.2-15.7]","12.80000","10.20000","15.70000",""
"M_Est_smk_curr","PUBLISHED","2018","AMR","BHS","MLE","18.7 [10.3-29.8]","18.70000","10.30000","29.80000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","NER","MLE","12.8 [10.3-15.5]","12.80000","10.30000","15.50000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","NZL","FMLE","12.5 [10.3-14.9]","12.50000","10.30000","14.90000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","BFA","BTSX","14.3 [10.3-18.2]","14.30000","10.30000","18.20000",""
"M_Est_smk_daily","PUBLISHED","2016","EMR","ARE","BTSX","18.6 [10.3-27.6]","18.60000","10.30000","27.60000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","GBR","BTSX","14.8 [10.3-19.4]","14.80000","10.30000","19.40000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","KHM","BTSX","13.1 [10.3-16.2]","13.10000","10.30000","16.20000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","NOR","BTSX","12.6 [10.3-14.9]","12.60000","10.30000","14.90000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","MUS","BTSX","15.6 [10.4-21.3]","15.60000","10.40000","21.30000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","AZE","BTSX","16.1 [10.5-22.5]","16.10000","10.50000","22.50000",""
"M_Est_smk_daily","PUBLISHED","2010","EUR","ISL","BTSX","14.4 [10.5-18.8]","14.40000","10.50000","18.80000",""
"M_Est_smk_daily","PUBLISHED","2014","EUR","LUX","BTSX","16.9 [10.5-23.6]","16.90000","10.50000","23.60000",""
"M_Est_smk_daily","PUBLISHED","2018","SEAR","MMR","BTSX","14.8 [10.5-19.5]","14.80000","10.50000","19.50000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","PAN","MLE","13.9 [10.6-16.9]","13.90000","10.60000","16.90000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","BRA","FMLE","13.0 [10.6-15.4]","13.00000","10.60000","15.40000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","CUB","FMLE","18.3 [10.6-27.0]","18.30000","10.60000","27.00000",""
"M_Est_smk_curr","PUBLISHED","2018","EUR","ISR","FMLE","15.3 [10.6-21.3]","15.30000","10.60000","21.30000",""
"M_Est_smk_daily","PUBLISHED","2016","EUR","AZE","BTSX","16.6 [10.6-22.6]","16.60000","10.60000","22.60000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","BWA","BTSX","15.5 [10.6-20.8]","15.50000","10.60000","20.80000",""
"M_Est_smk_daily","PUBLISHED","2010","AMR","CAN","BTSX","12.7 [10.6-14.8]","12.70000","10.60000","14.80000",""
"M_Est_smk_daily","PUBLISHED","2010","EUR","SWE","BTSX","12.6 [10.6-14.8]","12.60000","10.60000","14.80000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","JAM","MLE","19.5 [10.7-29.9]","19.50000","10.70000","29.90000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","RUS","FMLE","13.1 [10.7-15.6]","13.10000","10.70000","15.60000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","MOZ","BTSX","14.6 [10.7-19.1]","14.60000","10.70000","19.10000",""
"M_Est_smk_curr","PUBLISHED","2014","EMR","SAU","BTSX","14.9 [10.7-19.4]","14.90000","10.70000","19.40000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","SEN","MLE","14.4 [10.8-18.1]","14.40000","10.80000","18.10000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","SLB","FMLE","15.3 [10.8-20.4]","15.30000","10.80000","20.40000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","SVK","FMLE","16.4 [10.8-23.0]","16.40000","10.80000","23.00000",""
"M_Est_smk_daily","PUBLISHED","2007","WPR","WSM","FMLE","15.1 [10.8-20.0]","15.10000","10.80000","20.00000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","COL","MLE","13.9 [10.9-17.1]","13.90000","10.90000","17.10000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","IRL","FMLE","16.5 [10.9-22.1]","16.50000","10.90000","22.10000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","CUB","BTSX","23.2 [10.9-36.9]","23.20000","10.90000","36.90000",""
"M_Est_smk_daily","PUBLISHED","2012","WPR","FJI","BTSX","17.3 [10.9-24.9]","17.30000","10.90000","24.90000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","MUS","BTSX","15.9 [10.9-21.8]","15.90000","10.90000","21.80000",""
"M_Est_smk_daily","PUBLISHED","2010","AMR","PER","MLE","19.3 [11.0-29.0]","19.30000","11.00000","29.00000",""
