"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","RUS","URB","61","60.75042","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","RUS","RUR","41","40.78716","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","RUS","URB","62","61.56853","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","RUS","RUR","45","45.48577","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","WPR","WSM","TOTL","50","49.58075","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","WPR","WSM","URB","40","40.49535","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","WPR","WSM","RUR","52","52.09635","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","WPR","WSM","TOTL","50","49.65513","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","WPR","WSM","URB","40","39.62085","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","WPR","WSM","RUR","52","51.65695","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","WPR","WSM","TOTL","49","49.21361","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","AFR","SEN","URB","16","16.16966","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","AFR","SEN","TOTL","20","19.70741","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","AFR","SEN","URB","20","19.72596","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","SRB","URB","19","18.68482","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","SRB","TOTL","25","24.88396","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","SRB","URB","21","20.67181","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","SRB","TOTL","25","24.68382","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","SRB","URB","21","21.13037","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","AFR","SLE","RUR","5","4.71447","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","AFR","SLE","TOTL","9","8.96854","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","AFR","SLE","URB","17","16.57515","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AFR","SLE","RUR","5","4.90999","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","AFR","SEN","RUR","20","20.15829","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","AFR","SEN","TOTL","20","20.28699","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","WPR","WSM","RUR","51","50.89484","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","WPR","WSM","TOTL","48","48.46766","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","SMR","TOTL","77","77.22613","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","SMR","TOTL","77","77.22613","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","SMR","TOTL","77","77.22613","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","SMR","TOTL","77","77.22613","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EMR","SAU","TOTL","74","73.77328","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EMR","SAU","TOTL","74","74.43085","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EMR","SAU","TOTL","75","75.08841","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","SAU","TOTL","76","75.74598","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","AFR","SEN","RUR","15","14.69470","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","AFR","SEN","TOTL","15","15.22206","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","AFR","SEN","URB","16","15.98416","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","AFR","SEN","RUR","15","15.13896","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","AFR","SEN","TOTL","16","15.50259","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","AFR","SEN","URB","16","16.14295","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","AFR","SEN","RUR","17","17.39039","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","AFR","SEN","TOTL","17","16.86110","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","SRB","URB","19","18.67636","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","SRB","TOTL","27","27.10058","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","SRB","URB","19","18.66791","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","SRB","TOTL","28","27.57982","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","SVK","RUR","77","76.57942","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","SVK","TOTL","84","83.73578","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","SVK","RUR","76","76.17263","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","SVK","TOTL","83","83.21164","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","SVK","URB","89","89.04455","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","SVK","RUR","76","76.10897","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","SVK","URB","89","88.55893","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","SVK","RUR","76","75.79044","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","SVK","TOTL","83","82.60838","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","SVK","URB","88","88.46179","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","SVK","TOTL","84","83.83759","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","AFR","SLE","URB","18","17.68851","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AFR","SLE","RUR","6","6.01154","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AFR","SLE","TOTL","10","10.49889","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","SVK","URB","90","89.62717","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","SVK","RUR","76","76.49072","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AFR","SLE","URB","18","17.91779","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","AFR","SLE","RUR","7","7.18302","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","AFR","SLE","TOTL","12","11.89959","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","AFR","SLE","URB","19","19.08094","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AFR","SLE","RUR","7","7.42410","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AFR","SLE","TOTL","12","12.18551","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","AFR","SLE","URB","20","20.27208","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","WPR","SGP","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","WPR","SGP","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","WPR","SGP","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","WPR","SGP","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","WPR","SGP","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","WPR","SGP","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","WPR","SGP","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","WPR","SGP","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","WPR","SGP","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","WPR","SGP","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","WPR","SGP","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","SVN","TOTL","79","78.74053","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","SVN","TOTL","79","79.43713","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","SVN","TOTL","80","80.13311","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","SVN","TOTL","81","80.82853","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","ESP","URB","95","94.68926","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","ESP","RUR","93","93.46218","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","ESP","TOTL","94","94.40153","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","ESP","URB","95","94.68565","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","ESP","TOTL","95","95.27164","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","ESP","URB","95","95.41616","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","ESP","RUR","95","95.03770","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","ESP","TOTL","95","95.46710","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","SWE","URB","94","94.01308","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","SWE","RUR","88","87.73370","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","SWE","TOTL","93","93.17078","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","SWE","URB","94","94.06059","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","CHE","RUR","98","98.18434","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","CHE","TOTL","98","97.91163","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","CHE","URB","98","97.81271","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","CHE","RUR","98","98.06623","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","ESP","URB","96","96.27139","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","ESP","RUR","96","96.43422","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","ESP","TOTL","96","96.42648","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","ESP","URB","96","96.42448","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","ESP","RUR","97","96.62679","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","SWE","TOTL","93","92.51609","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","SWE","URB","93","93.47726","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","SWE","RUR","87","87.46745","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","SWE","TOTL","93","92.56467","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","SWE","RUR","88","87.58896","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","SWE","TOTL","93","92.81699","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","SWE","URB","94","93.76955","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","SWE","RUR","88","87.61326","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","CHE","TOTL","99","99.24278","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","CHE","URB","99","99.49538","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","CHE","RUR","99","98.53510","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","CHE","TOTL","99","99.36048","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","CHE","URB","100","99.89990","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","CHE","RUR","99","98.52564","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","WPR","JPN","TOTL","99","98.83293","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EMR","KWT","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EMR","KWT","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EMR","KWT","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EMR","KWT","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","WPR","LAO","RUR","15","15.04260","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","WPR","LAO","TOTL","27","26.86951","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","WPR","LAO","RUR","23","22.64337","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","WPR","LAO","TOTL","34","33.81419","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","WPR","LAO","RUR","30","29.93099","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EMR","JOR","TOTL","76","76.03740","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EMR","JOR","TOTL","76","76.10834","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EMR","JOR","URB","83","83.39178","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EMR","JOR","URB","83","83.37910","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EMR","JOR","TOTL","79","79.00343","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EMR","JOR","TOTL","79","79.37593","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EMR","JOR","URB","83","83.28992","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EMR","JOR","URB","83","83.26057","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","KAZ","URB","93","92.86052","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EMR","KWT","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","KAZ","URB","93","92.54732","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","KAZ","URB","92","91.79114","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","KAZ","URB","91","91.48160","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","WPR","LAO","URB","55","55.48413","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EMR","LBN","TOTL","20","19.60504","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EMR","LBN","TOTL","22","21.76206","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EMR","LBY","TOTL","29","29.10286","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EMR","LBY","TOTL","28","28.11080","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EMR","LBY","TOTL","28","27.71398","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EMR","LBY","TOTL","26","26.32509","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EMR","LBY","TOTL","26","26.11148","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","LTU","RUR","67","67.34413","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","LTU","URB","92","91.57151","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","LTU","TOTL","85","84.51179","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","WPR","LAO","TOTL","46","46.30891","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","WPR","LAO","URB","58","58.42337","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","WPR","LAO","TOTL","52","52.27568","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","WPR","LAO","RUR","53","53.47751","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","WPR","LAO","URB","61","61.39538","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","WPR","LAO","TOTL","58","58.05359","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","LVA","RUR","64","64.49549","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","LVA","URB","86","85.55357","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","WPR","LAO","URB","53","52.57766","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","WPR","LAO","TOTL","40","40.15462","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","WPR","LAO","RUR","37","37.09244","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EMR","LBN","TOTL","19","18.98782","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","LVA","RUR","66","66.32549","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","EUR","LVA","URB","86","85.66986","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","LVA","RUR","68","68.47978","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","LVA","URB","86","86.12804","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","LVA","TOTL","81","81.31797","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","LVA","RUR","71","70.90729","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","LVA","TOTL","83","82.86472","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","LVA","RUR","73","73.38542","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","LVA","TOTL","85","84.85662","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","LVA","RUR","76","75.83524","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","LVA","URB","90","90.19044","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EMR","LBN","TOTL","17","17.13616","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","LTU","RUR","71","70.51674","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","EUR","LTU","TOTL","86","86.06977","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","LTU","RUR","74","73.68934","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","EUR","LTU","TOTL","88","87.59464","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","LTU","RUR","77","76.86195","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","LTU","URB","94","93.94726","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","EUR","LTU","TOTL","89","89.16707","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","LTU","URB","95","94.67317","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","EUR","LTU","TOTL","91","90.77580","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","LUX","URB","92","92.20653","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","LUX","TOTL","91","91.08904","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","LUX","RUR","85","84.82346","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","LUX","RUR","85","84.80809","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","LUX","URB","92","92.20328","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","LUX","RUR","85","85.29430","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","LUX","URB","93","92.77721","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","LUX","TOTL","93","93.08197","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","LUX","RUR","87","86.78349","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","LUX","TOTL","95","94.86181","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","EUR","LUX","RUR","88","88.27239","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","LUX","URB","92","92.20653","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","WPR","MYS","TOTL","81","80.66708","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","WPR","MYS","TOTL","85","85.03827","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","WPR","MYS","TOTL","87","87.24117","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","AFR","MLI","URB","7","7.09543","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","AFR","MLI","TOTL","9","8.53371","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","AFR","MLI","RUR","11","10.82221","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","AFR","MLI","URB","8","7.52173","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","AFR","MLI","TOTL","10","10.43708","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AFR","MLI","RUR","14","13.70006","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","AFR","MLI","URB","8","7.95153","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","LUX","TOTL","97","96.63667","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","WPR","MYS","TOTL","78","77.75374","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","WPR","MYS","TOTL","79","78.77324","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2007","WPR","MYS","TOTL","79","79.15495","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","MLT","URB","93","93.01543","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","AMR","MEX","TOTL","36","36.33373","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","AMR","MEX","TOTL","39","38.57393","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","AMR","MEX","URB","47","47.21698","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","AMR","MEX","URB","50","49.72010","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","MCO","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2002","EUR","MCO","TOTL","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2005","EUR","MCO","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","MCO","URB","100","100.00000","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2006","EUR","MLT","TOTL","93","93.01339","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2008","EUR","MLT","URB","93","93.00700","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2009","EUR","MLT","TOTL","93","93.00543","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2011","EUR","MLT","URB","93","92.99857","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","EUR","MLT","TOTL","93","92.99745","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","MLT","RUR","93","93.02500","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2014","EUR","MLT","URB","93","92.99014","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","MLT","RUR","93","93.02500","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2017","EUR","MLT","URB","93","92.98170","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","AFR","MLI","RUR","17","16.90301","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2010","AFR","MLI","URB","8","8.32521","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2012","AFR","MLI","TOTL","15","15.20851","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AFR","MLI","RUR","20","20.43108","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2013","AFR","MLI","URB","9","8.66550","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2015","AFR","MLI","TOTL","17","17.33534","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2016","AFR","MLI","RUR","24","24.23793","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2000","EUR","MLT","TOTL","93","93.02500","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2001","EUR","MLT","RUR","93","93.02500","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","EUR","MLT","TOTL","93","93.02132","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2003","AMR","MEX","TOTL","20","19.93829","","",""
"WSH_SANITATION_SAFELY_MANAGED","PUBLISHED","2004","AMR","MEX","TOTL","22","21.83799","","",""
